rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
223,-7,"Enter the Void",2009,http://www.icheckmovies.com/movies/enter+the+void/,8033,1001,193,7,486,,http://www.imdb.com/title/tt1191111/,"2012-03-14 22:10:06",no,no,no,no
224,-10,"The Clock",2010,http://www.icheckmovies.com/movies/the+clock-2010/,118,27,6,5,86,,http://www.imdb.com/title/tt2008009/,no,no,no,no,no
225,,Sinners,2025,http://www.icheckmovies.com/movies/sinners-2025/,2903,237,34,6,159,,http://www.imdb.com/title/tt31193180/,"2025-10-02 01:42:14",no,no,no,no
226,10,Weekend,2011,http://www.icheckmovies.com/movies/weekend-2011/,2789,318,34,6,363,,http://www.imdb.com/title/tt1714210/,no,no,no,no,no
227,-5,"Black Swan",2010,http://www.icheckmovies.com/movies/black+swan/,84778,7102,873,12,1152,,http://www.imdb.com/title/tt0947798/,"2012-03-14 22:10:06",no,no,no,no
228,18,"Everything Everywhere All at Once",2022,http://www.icheckmovies.com/movies/everything+everywhere+all+at+once/,7649,1004,130,9,459,,http://www.imdb.com/title/tt6710474/,"2022-07-13 16:18:14",yes,no,no,no
229,-17,"Two Lovers",2008,http://www.icheckmovies.com/movies/two+lovers/,3297,215,40,3,165,,http://www.imdb.com/title/tt1103275/,no,no,no,no,no
230,10,Her,2013,http://www.icheckmovies.com/movies/her-2013/,33146,4049,300,10,1034,,http://www.imdb.com/title/tt1798709/,"2014-01-28 15:55:38",yes,no,no,no
231,-13,"Los Angeles Plays Itself",2003,http://www.icheckmovies.com/movies/los+angeles+plays+itself/,941,123,8,5,227,,http://www.imdb.com/title/tt0379357/,no,no,no,no,no
232,-7,"The Babadook",2014,http://www.icheckmovies.com/movies/the+babadook/,11002,738,171,5,580,,http://www.imdb.com/title/tt2321549/,"2015-02-12 19:00:20",no,no,no,no
233,26,"Gone Girl",2014,http://www.icheckmovies.com/movies/gone+girl/,34782,3289,236,12,830,,http://www.imdb.com/title/tt2267998/,"2014-12-31 04:21:07",yes,no,no,no
234,-13,"The Rider",2017,http://www.icheckmovies.com/movies/the+rider/,1110,81,8,4,224,,http://www.imdb.com/title/tt6217608/,no,no,no,no,no
235,-11,"Man on Wire",2008,http://www.icheckmovies.com/movies/man+on+wire/,11683,830,44,7,357,,http://www.imdb.com/title/tt1155592/,"2015-01-31 05:50:24",no,no,no,no
236,2,"Black Panther",2018,http://www.icheckmovies.com/movies/black+panther-2018/,15936,759,187,8,506,,http://www.imdb.com/title/tt1825683/,"2018-05-06 23:55:54",no,no,no,no
237,-14,"Zui hao de shi guang",2005,http://www.icheckmovies.com/movies/zui+hao+de+shi+guang/,917,59,21,6,200,"Three Times",http://www.imdb.com/title/tt0459666/,"2017-06-08 13:45:44",no,no,no,no
238,-7,Madeo,2009,http://www.icheckmovies.com/movies/madeo/,3890,480,22,9,380,Mother,http://www.imdb.com/title/tt1216496/,no,no,no,yes,no
239,33,Aftersun,2022,http://www.icheckmovies.com/movies/aftersun-2022/,2602,333,16,3,294,,http://www.imdb.com/title/tt19770238/,"2023-02-04 21:11:49",no,no,no,no
240,587,"Tardes de soledad",2024,http://www.icheckmovies.com/movies/tardes+de+soledad/,111,7,3,2,39,"Afternoons of Solitude",http://www.imdb.com/title/tt26245982/,no,no,no,no,no
241,-14,Sharasôju,2003,http://www.icheckmovies.com/movies/sharasoju/,299,38,5,4,185,,http://www.imdb.com/title/tt0363060/,no,no,no,yes,no
242,35,"American Psycho",2000,http://www.icheckmovies.com/movies/american+psycho/,59565,5103,435,12,912,,http://www.imdb.com/title/tt0144084/,"2012-03-14 22:10:24",no,no,no,no
243,17,"Paddington 2",2017,http://www.icheckmovies.com/movies/paddington+2/,5169,371,11,8,306,,http://www.imdb.com/title/tt4468740/,"2018-09-01 16:49:59",no,no,no,no
244,-12,"We Need to Talk About Kevin",2011,http://www.icheckmovies.com/movies/we+need+to+talk+about+kevin/,13515,1305,122,5,515,,http://www.imdb.com/title/tt1242460/,"2015-06-06 05:15:16",no,no,no,no
245,-12,"Jiao you",2013,http://www.icheckmovies.com/movies/jiao+you/,506,56,16,3,261,"Stray Dogs",http://www.imdb.com/title/tt3119416/,no,no,no,no,no
246,-18,"Visages villages",2017,http://www.icheckmovies.com/movies/visages+villages/,1233,135,11,5,257,"Faces Places",http://www.imdb.com/title/tt5598102/,no,no,no,no,no
247,-18,"Dans la ville de Sylvia",2007,http://www.icheckmovies.com/movies/dans+la+ville+de+sylvia/,628,60,25,3,186,"In the City of Sylvia",http://www.imdb.com/title/tt0809425/,no,no,no,no,no
248,42,"Moonrise Kingdom",2012,http://www.icheckmovies.com/movies/moonrise+kingdom/,33338,3952,234,9,862,,http://www.imdb.com/title/tt1748122/,"2012-11-01 15:04:47",yes,no,no,no
249,-14,"Zimna wojna",2018,http://www.icheckmovies.com/movies/zimna+wojna/,2677,277,12,6,342,"Cold War",http://www.imdb.com/title/tt6543652/,"2019-06-24 18:58:00",yes,no,no,no
250,-11,"Finding Nemo",2003,http://www.icheckmovies.com/movies/finding+nemo/,137415,7108,338,18,1056,,http://www.imdb.com/title/tt0266543/,"2012-03-14 22:10:26",no,no,no,no
251,-14,Timbuktu,2014,http://www.icheckmovies.com/movies/timbuktu-2014/,1688,124,18,8,344,,http://www.imdb.com/title/tt3409392/,no,no,no,no,no
252,-11,Moolaadé,2003,http://www.icheckmovies.com/movies/moolaade/,1103,97,7,6,317,,http://www.imdb.com/title/tt0416991/,no,no,no,yes,no
253,-11,"Se, jie",2007,http://www.icheckmovies.com/movies/se+jie/,2633,209,24,6,288,"Lust, Caution",http://www.imdb.com/title/tt0808357/,no,no,no,yes,no
254,1,"The Irishman",2019,http://www.icheckmovies.com/movies/the+irishman/,7978,585,62,7,409,,http://www.imdb.com/title/tt1302006/,"2019-11-28 00:54:07",no,no,no,no
255,8,Ah-ga-ssi,2016,http://www.icheckmovies.com/movies/ah-ga-ssi/,6805,1085,38,14,612,"The Handmaiden",http://www.imdb.com/title/tt4016934/,"2018-02-03 00:24:39",yes,no,no,no
256,29,"La La Land",2016,http://www.icheckmovies.com/movies/la+la+land-2016/,19883,2039,292,18,745,,http://www.imdb.com/title/tt3783958/,"2017-01-22 06:03:16",yes,no,no,no
257,-12,Ratatouille,2007,http://www.icheckmovies.com/movies/ratatouille/,108838,5663,344,16,840,,http://www.imdb.com/title/tt0382932/,"2012-03-14 22:10:27",no,no,no,no
258,-15,"My Winnipeg",2007,http://www.icheckmovies.com/movies/my+winnipeg/,1983,238,38,9,375,,http://www.imdb.com/title/tt1093842/,"2012-03-14 22:10:08",yes,no,no,no
259,-15,"Winter's Bone",2010,http://www.icheckmovies.com/movies/winters+bone/,16976,937,201,6,476,,http://www.imdb.com/title/tt1399683/,"2012-03-14 22:10:06",no,no,no,no
260,-12,"A Ghost Story",2017,http://www.icheckmovies.com/movies/a+ghost+story/,3081,311,56,4,311,,http://www.imdb.com/title/tt6265828/,"2020-09-20 22:06:04",yes,no,no,no
261,-10,Kairo,2001,http://www.icheckmovies.com/movies/kairo/,3007,187,58,5,361,Pulse,http://www.imdb.com/title/tt0286751/,"2012-03-14 22:10:06",no,no,no,no
262,-13,"El espinazo del diablo",2001,http://www.icheckmovies.com/movies/el+espinazo+del+diablo/,6820,524,48,5,429,"The Devil's Backbone",http://www.imdb.com/title/tt0256009/,"2012-03-14 22:10:05",yes,no,no,no
263,-16,"Film socialisme",2010,http://www.icheckmovies.com/movies/film+socialisme/,758,32,57,4,170,,http://www.imdb.com/title/tt1438535/,no,no,no,no,no
264,-14,Leviathan,2014,http://www.icheckmovies.com/movies/leviathan-2014/,3404,348,38,4,413,,http://www.imdb.com/title/tt2802154/,"2015-08-24 04:00:30",no,no,no,no
265,-7,"Talaye sorkh",2003,http://www.icheckmovies.com/movies/talaye+sorkh/,1068,107,12,6,208,"Crimson Gold",http://www.imdb.com/title/tt0371280/,"2012-03-14 22:10:09",no,no,no,no
266,498,Miséricorde,2024,http://www.icheckmovies.com/movies/misericorde-2024/,214,16,1,2,62,Misericordia,http://www.imdb.com/title/tt32085997/,no,no,no,no,no
267,-1,"Inherent Vice",2014,http://www.icheckmovies.com/movies/inherent+vice/,7254,527,109,6,461,,http://www.imdb.com/title/tt1791528/,"2015-02-19 14:16:27",yes,no,no,no
268,-16,"Le scaphandre et le papillon",2007,http://www.icheckmovies.com/movies/le+scaphandre+et+le+papillon/,15691,1701,110,7,598,"The Diving Bell and the Butterfly",http://www.imdb.com/title/tt0401383/,"2012-03-14 22:10:27",no,no,no,no
269,-16,"21 Grams",2003,http://www.icheckmovies.com/movies/21+grams/,20018,1269,204,3,366,,http://www.imdb.com/title/tt0315733/,"2012-03-14 22:10:24",yes,no,no,no
270,-13,"Happî awâ",2015,http://www.icheckmovies.com/movies/happi+awa/,326,33,3,5,210,"Happy Hour",http://www.imdb.com/title/tt4780662/,no,no,no,no,no
271,13,"The Zone of Interest",2023,http://www.icheckmovies.com/movies/the+zone+of+interest/,2955,266,28,8,289,,http://www.imdb.com/title/tt7160372/,"2024-02-26 15:56:46",no,no,no,no
272,-18,"Cavalo Dinheiro",2014,http://www.icheckmovies.com/movies/cavalo+dinheiro/,478,46,9,3,261,"Horse Money",http://www.imdb.com/title/tt3907156/,"2025-03-29 21:18:46",no,no,no,no
273,-5,Hugo,2011,http://www.icheckmovies.com/movies/hugo/,32802,2062,322,5,748,,http://www.imdb.com/title/tt0970179/,"2012-03-14 22:10:04",yes,no,no,no
274,0,"À ma soeur !",2001,http://www.icheckmovies.com/movies/a+ma+soeur+exclamation/,2241,132,74,4,266,"Fat Girl",http://www.imdb.com/title/tt0243255/,no,no,no,yes,no
275,-6,Ji-geum-eun-mat-go-geu-ddae-neun-teul-li-da,2015,http://www.icheckmovies.com/movies/ji-geum-eun-mat-go-geu-ddae-neun-teul-li-da/,670,52,10,7,194,"Right Now, Wrong Then",http://www.imdb.com/title/tt4768776/,no,no,no,no,no
276,3,Elle,2016,http://www.icheckmovies.com/movies/elle-2016/,3669,255,45,5,370,,http://www.imdb.com/title/tt3716530/,"2017-02-06 01:17:45",no,no,no,no
277,-12,Saraband,2003,http://www.icheckmovies.com/movies/saraband/,1167,64,10,4,195,,http://www.imdb.com/title/tt0299478/,"2012-03-14 22:10:20",no,no,no,no
278,-16,"Les triplettes de Belleville",2003,http://www.icheckmovies.com/movies/les+triplettes+de+belleville/,12759,1241,103,12,468,"The Triplets of Belleville",http://www.imdb.com/title/tt0286244/,"2012-03-14 22:10:23",yes,no,no,no
279,-4,"Slumdog Millionaire",2008,http://www.icheckmovies.com/movies/slumdog+millionaire/,98718,5612,975,13,798,,http://www.imdb.com/title/tt1010048/,"2012-03-14 22:10:26",no,no,no,no
280,,"Yek tasadof-e sadeh",2025,http://www.icheckmovies.com/movies/yek+tasadof-e+sadeh/,596,53,1,3,81,"It Was Just an Accident",http://www.imdb.com/title/tt36491653/,no,no,no,no,no
281,,Sirât,2025,http://www.icheckmovies.com/movies/sirat/,396,31,10,3,65,Sirat,http://www.imdb.com/title/tt32298285/,no,no,no,no,no
282,-11,"Diqiu zuihou de yewan",2018,http://www.icheckmovies.com/movies/diqiu+zuihou+de+yewan/,674,75,10,3,195,"Long Day's Journey Into Night",http://www.imdb.com/title/tt8185182/,no,no,no,no,no
283,54,"Le quattro volte",2010,http://www.icheckmovies.com/movies/le+quattro+volte/,770,87,6,4,236,"The Four Times",http://www.imdb.com/title/tt1646975/,no,no,no,no,no
284,-28,"Un conte de Noël",2008,http://www.icheckmovies.com/movies/un+conte+de+noel/,1537,87,27,4,181,"A Christmas Tale",http://www.imdb.com/title/tt0993789/,no,no,no,yes,no
285,1,"Mou gaan dou",2002,http://www.icheckmovies.com/movies/mou+gaan+dou/,10852,1065,70,14,528,"Infernal Affairs",http://www.imdb.com/title/tt0338564/,"2012-03-14 22:10:27",yes,no,no,no
286,-19,"The Squid and the Whale",2005,http://www.icheckmovies.com/movies/the+squid+and+the+whale/,11044,752,111,5,328,,http://www.imdb.com/title/tt0367089/,"2012-03-14 22:10:17",no,no,no,no
287,-17,Heremakono,2002,http://www.icheckmovies.com/movies/heremakono/,485,26,7,5,188,"Waiting for Happiness",http://www.imdb.com/title/tt0308363/,"2018-02-19 05:00:02",no,no,no,no
288,-5,Turist,2014,http://www.icheckmovies.com/movies/turist/,3975,375,38,6,389,"Force Majeure",http://www.imdb.com/title/tt2121382/,"2016-08-22 06:08:49",no,no,no,no
289,-16,"Manchester by the Sea",2016,http://www.icheckmovies.com/movies/manchester+by+the+sea/,10478,1025,78,7,542,,http://www.imdb.com/title/tt4034228/,"2017-03-13 06:14:29",yes,no,no,no
290,1,Time,2020,http://www.icheckmovies.com/movies/time-2020/,566,24,12,5,134,,http://www.imdb.com/title/tt11416746/,no,no,no,no,no
291,20,"O Brother, Where Art Thou?",2000,http://www.icheckmovies.com/movies/o+brother+where+art+thouquestion/,47404,4052,305,6,680,,http://www.imdb.com/title/tt0190590/,"2012-03-14 22:10:24",yes,no,no,no
292,-10,"Book chon bang hyang",2011,http://www.icheckmovies.com/movies/book+chon+bang+hyang/,525,43,4,4,184,"The Day He Arrives",http://www.imdb.com/title/tt1922561/,no,no,no,no,no
293,-63,"Nu astepta prea mult de la sfârsitul lumii",2023,http://www.icheckmovies.com/movies/nu+astepta+prea+mult+de+la+sfarsitul+lumii/,373,41,6,3,135,"Do Not Expect Too Much from the End of the World",http://www.imdb.com/title/tt18162096/,no,no,no,no,no
294,-16,"Waking Life",2001,http://www.icheckmovies.com/movies/waking+life/,10776,1317,208,9,427,,http://www.imdb.com/title/tt0243017/,"2012-03-14 22:10:27",yes,no,no,no
295,-14,"Tian bian yi duo yun",2005,http://www.icheckmovies.com/movies/tian+bian+yi+duo+yun/,831,74,25,4,270,"The Wayward Cloud",http://www.imdb.com/title/tt0445760/,"2012-03-14 22:10:08",yes,no,no,no
296,24,Bridesmaids,2011,http://www.icheckmovies.com/movies/bridesmaids/,34985,1587,610,8,422,,http://www.imdb.com/title/tt1478338/,"2015-05-10 05:11:18",no,no,no,no
297,-17,Gerry,2002,http://www.icheckmovies.com/movies/gerry/,2992,185,107,6,251,,http://www.imdb.com/title/tt0302674/,"2012-03-14 22:10:16",yes,no,no,no
298,24,"Never Rarely Sometimes Always",2020,http://www.icheckmovies.com/movies/never+rarely+sometimes+always/,1380,122,12,3,237,,http://www.imdb.com/title/tt7772582/,"2022-09-17 20:48:56",yes,no,no,no
299,-5,"In the Cut",2003,http://www.icheckmovies.com/movies/in+the+cut/,1405,34,54,4,154,,http://www.imdb.com/title/tt0199626/,no,no,no,no,no
300,31,"Dare mo shiranai",2004,http://www.icheckmovies.com/movies/dare+mo+shiranai/,2637,379,16,8,363,"Nobody Knows",http://www.imdb.com/title/tt0408664/,"2012-03-14 22:10:13",yes,no,no,no
301,33,Western,2017,http://www.icheckmovies.com/movies/western-2017/,465,44,6,2,177,,http://www.imdb.com/title/tt5157326/,no,no,no,no,no
302,-14,"Kis Uykusu",2014,http://www.icheckmovies.com/movies/kis+uykusu/,2638,403,26,6,413,"Winter Sleep",http://www.imdb.com/title/tt2758880/,"2015-12-05 03:28:48",no,no,no,no
303,42,"Step Brothers",2008,http://www.icheckmovies.com/movies/step+brothers/,20005,874,389,3,243,,http://www.imdb.com/title/tt0838283/,no,no,no,no,no
304,-17,"Dawson City: Frozen Time",2016,http://www.icheckmovies.com/movies/dawson+city+frozen+time/,514,54,1,3,166,,http://www.imdb.com/title/tt5215486/,no,no,no,no,no
305,46,"Kaguya-hime no monogatari",2013,http://www.icheckmovies.com/movies/kaguya-hime+no+monogatari/,4595,529,28,8,518,"The Tale of The Princess Kaguya",http://www.imdb.com/title/tt2576852/,"2015-01-12 05:12:42",no,no,no,no
306,3,"Le meraviglie",2014,http://www.icheckmovies.com/movies/le+meraviglie/,587,36,10,4,131,"The Wonders",http://www.imdb.com/title/tt3044244/,no,no,no,no,no
307,-14,"Kill Bill: Vol. 2",2004,http://www.icheckmovies.com/movies/kill+bill+vol.+2/,88813,6147,497,9,957,,http://www.imdb.com/title/tt0378194/,"2012-03-14 22:10:27",no,no,no,no
308,10,"Sexy Beast",2000,http://www.icheckmovies.com/movies/sexy+beast/,6973,478,57,8,301,,http://www.imdb.com/title/tt0203119/,"2015-07-09 18:30:18",no,no,no,no
309,-14,"The Hours",2002,http://www.icheckmovies.com/movies/the+hours/,15216,1033,180,8,433,,http://www.imdb.com/title/tt0274558/,"2012-03-14 22:10:13",no,no,no,no
310,-18,"Death Proof",2007,http://www.icheckmovies.com/movies/death+proof/,24220,1420,367,3,384,,http://www.imdb.com/title/tt1028528/,"2012-03-14 22:10:18",no,no,no,no
311,-35,"La chimera",2023,http://www.icheckmovies.com/movies/la+chimera/,776,93,5,2,122,"La Chimera",http://www.imdb.com/title/tt14561712/,"2024-08-26 10:46:16",yes,no,no,no
312,-16,"Saint Omer",2022,http://www.icheckmovies.com/movies/saint+omer/,431,15,4,3,145,,http://www.imdb.com/title/tt15376894/,no,no,no,no,no
313,-10,Paterson,2016,http://www.icheckmovies.com/movies/paterson/,3758,438,30,5,329,,http://www.imdb.com/title/tt5247022/,"2017-04-17 03:45:18",yes,no,no,no
314,-10,Us,2019,http://www.icheckmovies.com/movies/us-2019/,7084,364,100,6,335,,http://www.imdb.com/title/tt6857112/,"2021-06-05 23:15:33",no,no,no,no
315,-17,"Hauru no ugoku shiro",2004,http://www.icheckmovies.com/movies/hauru+no+ugoku+shiro/,41316,4784,166,18,802,"Howl's Moving Castle",http://www.imdb.com/title/tt0347149/,"2012-03-14 22:10:27",yes,no,no,no
316,-2,"Zero Dark Thirty",2012,http://www.icheckmovies.com/movies/zero+dark+thirty/,16470,800,209,10,597,,http://www.imdb.com/title/tt1790885/,"2020-09-19 17:22:38",no,no,no,no
317,-20,"Dokfa nai meuman",2000,http://www.icheckmovies.com/movies/dokfa+nai+meuman/,595,36,3,7,134,"Mysterious Object at Noon",http://www.imdb.com/title/tt0269587/,no,no,no,no,no
318,9,"Clouds of Sils Maria",2014,http://www.icheckmovies.com/movies/clouds+of+sils+maria/,2203,147,30,3,304,,http://www.imdb.com/title/tt2452254/,no,no,no,no,no
319,115,"Little Miss Sunshine",2006,http://www.icheckmovies.com/movies/little+miss+sunshine/,74317,6278,496,8,793,,http://www.imdb.com/title/tt0449059/,"2012-03-14 22:10:27",no,yes,no,no
320,23,Birth,2004,http://www.icheckmovies.com/movies/birth/,2658,155,76,4,208,,http://www.imdb.com/title/tt0337876/,no,no,no,no,no
321,-19,"The Shape of Water",2017,http://www.icheckmovies.com/movies/the+shape+of+water-2017/,13396,891,197,8,551,,http://www.imdb.com/title/tt5580390/,"2018-03-12 16:23:31",no,no,no,no
322,-16,"First Reformed",2017,http://www.icheckmovies.com/movies/first+reformed/,3375,298,31,5,315,,http://www.imdb.com/title/tt6053438/,no,no,no,no,no
323,-23,"Le livre d'image",2018,http://www.icheckmovies.com/movies/le+livre+dimage/,402,17,22,3,127,"The Image Book",http://www.imdb.com/title/tt5749596/,no,no,no,no,no
324,-25,"Niupi er",2009,http://www.icheckmovies.com/movies/niupi+er/,91,8,3,3,58,"Oxhide II",http://www.imdb.com/title/tt1426380/,no,no,no,no,no
325,-24,Tomboy,2011,http://www.icheckmovies.com/movies/tomboy-2011/,2542,263,13,4,306,,http://www.imdb.com/title/tt1847731/,no,no,no,no,no
326,28,"School of Rock",2003,http://www.icheckmovies.com/movies/school+of+rock-2003/,49432,1898,399,4,371,,http://www.imdb.com/title/tt0332379/,"2012-03-14 22:10:21",no,yes,no,no
327,30,Jagten,2012,http://www.icheckmovies.com/movies/jagten/,14794,2374,63,9,776,"The Hunt",http://www.imdb.com/title/tt2106476/,"2013-08-18 20:57:31",yes,no,no,no
328,-23,"Killers of the Flower Moon",2023,http://www.icheckmovies.com/movies/killers+of+the+flower+moon/,3424,281,22,6,252,,http://www.imdb.com/title/tt5537002/,"2024-01-15 17:35:06",no,no,no,no
329,-21,Memoria,2021,http://www.icheckmovies.com/movies/memoria-2021/,660,44,8,3,183,,http://www.imdb.com/title/tt8399288/,no,no,no,no,no
330,381,"Feng liu yi dai",2024,http://www.icheckmovies.com/movies/feng+liu+yi+dai/,188,9,1,1,51,"Caught by the Tides",http://www.imdb.com/title/tt27958252/,no,no,no,no,no
331,-14,"Red Road",2006,http://www.icheckmovies.com/movies/red+road/,1098,77,15,4,172,,http://www.imdb.com/title/tt0471030/,no,no,no,no,no
332,14,Paprika,2006,http://www.icheckmovies.com/movies/paprika-2006/,9693,1147,50,7,543,,http://www.imdb.com/title/tt0851578/,"2012-03-14 22:10:18",yes,no,no,no
333,0,"Speed Racer",2008,http://www.icheckmovies.com/movies/speed+racer/,5137,227,193,4,206,,http://www.imdb.com/title/tt0811080/,"2012-03-14 22:10:22",no,no,no,no
334,-15,"Homeland (Iraq Year Zero)",2015,http://www.icheckmovies.com/movies/homeland+iraq+year+zero/,88,19,1,3,57,,http://www.imdb.com/title/tt4413794/,no,no,no,no,no
335,-25,"Star Spangled to Death",2004,http://www.icheckmovies.com/movies/star+spangled+to+death/,133,10,8,3,96,,http://www.imdb.com/title/tt0415288/,no,no,no,no,no
336,-15,"Être et avoir",2002,http://www.icheckmovies.com/movies/etre+et+avoir/,1949,177,11,8,234,"To Be and to Have",http://www.imdb.com/title/tt0318202/,"2012-08-08 05:43:06",no,no,no,no
337,-22,"En duva satt på en gren och funderade på tillvaron",2014,http://www.icheckmovies.com/movies/en+duva+satt+pa+en+gren+och+funderade+pa+tillvaron/,1718,161,25,4,266,"A Pigeon Sat on a Branch Reflecting on Existence",http://www.imdb.com/title/tt1883180/,"2015-08-15 03:09:14",yes,no,no,no
338,-31,"Birdman or (The Unexpected Virtue of Ignorance)",2014,http://www.icheckmovies.com/movies/birdman+or+the+unexpected+virtue+of+ignorance/,28966,2865,340,8,891,,http://www.imdb.com/title/tt2562232/,"2015-01-29 20:59:02",yes,no,no,no
339,-9,"28 Days Later",2002,http://www.icheckmovies.com/movies/28+days+later/,54133,3663,323,8,746,,http://www.imdb.com/title/tt0289043/,"2012-03-14 22:10:11",no,no,no,no
340,96,"Anatomie d'une chute",2023,http://www.icheckmovies.com/movies/anatomie+dune+chute/,3200,322,12,10,308,"Anatomy of a Fall",http://www.imdb.com/title/tt17009710/,"2024-02-25 15:32:59",no,no,no,no
341,-29,"Rois et reine",2004,http://www.icheckmovies.com/movies/rois+et+reine/,645,58,7,3,200,"Kings & Queen",http://www.imdb.com/title/tt0344273/,no,no,no,no,no
342,-16,Antichrist,2009,http://www.icheckmovies.com/movies/antichrist/,13126,918,377,8,564,,http://www.imdb.com/title/tt0870984/,"2012-03-14 22:10:13",yes,no,no,no
343,-27,"Capturing the Friedmans",2003,http://www.icheckmovies.com/movies/capturing+the+friedmans/,4752,291,29,8,281,,http://www.imdb.com/title/tt0342172/,no,no,no,no,no
344,-21,"Historias extraordinarias",2008,http://www.icheckmovies.com/movies/historias+extraordinarias/,364,57,8,6,217,"Extraordinary Stories",http://www.imdb.com/title/tt1225831/,no,no,no,no,no
345,28,Grave,2016,http://www.icheckmovies.com/movies/grave/,3228,300,49,4,409,Raw,http://www.imdb.com/title/tt4954522/,"2017-09-04 06:11:25",no,no,no,no
346,-18,"O Fantasma",2000,http://www.icheckmovies.com/movies/o+fantasma/,253,11,16,3,94,Phantom,http://www.imdb.com/title/tt0239381/,no,no,no,no,no
347,-34,"The Lobster",2015,http://www.icheckmovies.com/movies/the+lobster/,11583,1166,163,8,603,,http://www.imdb.com/title/tt3464902/,"2017-05-02 06:54:48",yes,no,no,no
348,-16,"Serras da desordem",2006,http://www.icheckmovies.com/movies/serras+da+desordem/,66,3,1,3,34,,http://www.imdb.com/title/tt0922605/,no,no,no,no,no
349,-1,"Master and Commander: The Far Side of the World",2003,http://www.icheckmovies.com/movies/master+and+commander+the+far+side+of+the+world/,27615,1259,267,9,439,,http://www.imdb.com/title/tt0311113/,"2012-03-14 22:10:25",no,no,no,no
350,-14,"Frances Ha",2012,http://www.icheckmovies.com/movies/frances+ha/,7979,945,80,5,469,,http://www.imdb.com/title/tt2347569/,"2014-03-07 05:45:09",yes,no,no,no
351,138,"Michael Clayton",2007,http://www.icheckmovies.com/movies/michael+clayton/,12897,565,127,3,317,,http://www.imdb.com/title/tt0465538/,"2012-03-14 22:10:18",no,no,no,no
352,-27,"Batalla en el cielo",2005,http://www.icheckmovies.com/movies/batalla+en+el+cielo/,881,39,55,4,130,"Battle in Heaven",http://www.imdb.com/title/tt0387055/,no,no,no,no,no
353,-13,"Dolor y gloria",2019,http://www.icheckmovies.com/movies/dolor+y+gloria/,2436,224,10,5,326,"Pain and Glory",http://www.imdb.com/title/tt8291806/,"2019-10-15 02:51:37",no,no,no,no
354,-25,"Last Days",2005,http://www.icheckmovies.com/movies/last+days/,3342,133,138,5,178,,http://www.imdb.com/title/tt0403217/,no,no,no,no,no
355,19,Unbreakable,2000,http://www.icheckmovies.com/movies/unbreakable/,39057,1893,333,6,437,,http://www.imdb.com/title/tt0217869/,"2012-03-14 22:10:04",no,no,no,no
356,-21,"Bowling for Columbine",2002,http://www.icheckmovies.com/movies/bowling+for+columbine/,32756,1189,197,11,393,,http://www.imdb.com/title/tt0310793/,no,no,no,no,no
357,-18,"Sorry to Bother You",2018,http://www.icheckmovies.com/movies/sorry+to+bother+you/,4040,311,42,4,249,,http://www.imdb.com/title/tt5688932/,"2018-11-07 23:21:46",no,no,no,no
358,-11,Tillsammans,2000,http://www.icheckmovies.com/movies/tillsammans/,3324,276,28,9,285,Together,http://www.imdb.com/title/tt0203166/,"2015-08-17 15:52:26",no,no,no,no
359,-15,Incendies,2010,http://www.icheckmovies.com/movies/incendies/,9999,1494,71,11,547,,http://www.imdb.com/title/tt1255953/,"2012-03-14 22:10:05",no,no,no,no
360,-8,"I'm Not There",2007,http://www.icheckmovies.com/movies/im+not+there-2007/,8859,578,160,2,304,,http://www.imdb.com/title/tt0368794/,"2012-03-14 22:10:21",no,no,no,no
361,-100,Anora,2024,http://www.icheckmovies.com/movies/anora/,2976,299,35,6,229,,http://www.imdb.com/title/tt28607951/,"2025-01-24 20:25:40",no,no,no,no
362,-21,"The Fog of War: Eleven Lessons from the Life of Robert S. McNamara",2003,http://www.icheckmovies.com/movies/the+fog+of+war+eleven+lessons+from+the+life+of+robert+s.+mcnamara/,4513,416,21,9,291,"The Fog of War",http://www.imdb.com/title/tt0317910/,"2015-06-14 04:34:56",yes,no,no,no
363,-25,Tangerine,2015,http://www.icheckmovies.com/movies/tangerine-2015/,3624,298,36,5,353,,http://www.imdb.com/title/tt3824458/,"2018-09-26 17:56:24",no,no,no,no
364,-22,"The Brown Bunny",2003,http://www.icheckmovies.com/movies/the+brown+bunny/,1420,59,106,5,162,,http://www.imdb.com/title/tt0330099/,no,no,no,no,no
365,-41,"Kuolleet lehdet",2023,http://www.icheckmovies.com/movies/kuolleet+lehdet/,1173,124,2,4,156,"Fallen Leaves",http://www.imdb.com/title/tt21027780/,"2025-04-14 17:08:17",no,no,no,no
366,88,"This Is England",2006,http://www.icheckmovies.com/movies/this+is+england/,13194,1276,50,4,321,,http://www.imdb.com/title/tt0480025/,"2012-03-14 22:10:19",yes,no,no,no
367,-17,"The Artist",2011,http://www.icheckmovies.com/movies/the+artist-2011/,28489,2383,298,8,782,,http://www.imdb.com/title/tt1655442/,"2012-03-14 22:10:04",yes,no,no,no
368,-19,"You Can Count on Me",2000,http://www.icheckmovies.com/movies/you+can+count+on+me/,2967,220,27,3,257,,http://www.imdb.com/title/tt0203230/,no,no,no,no,no
