rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
52,,"Indiana Jones and the Temple of Doom",1984,http://www.icheckmovies.com/movies/indiana+jones+and+the+temple+of+doom/,65107,2359,362,11,637,,http://www.imdb.com/title/tt0087469/,"2012-03-14 22:10:25",no,no,no,no
53,,"Year of the Dragon",1985,http://www.icheckmovies.com/movies/year+of+the+dragon/,1295,50,29,4,131,,http://www.imdb.com/title/tt0090350/,no,no,no,no,no
54,,Scarface,1983,http://www.icheckmovies.com/movies/scarface/,67201,4760,449,19,1017,,http://www.imdb.com/title/tt0086250/,"2012-03-14 22:10:06",no,no,no,no
55,,Topkapi,1964,http://www.icheckmovies.com/movies/topkapi/,1114,43,17,2,123,,http://www.imdb.com/title/tt0058672/,no,no,no,no,no
56,,"The Thomas Crown Affair",1968,http://www.icheckmovies.com/movies/the+thomas+crown+affair/,3218,87,22,3,188,,http://www.imdb.com/title/tt0063688/,no,no,no,no,no
57,,"Once Upon a Time in America",1984,http://www.icheckmovies.com/movies/once+upon+a+time+in+america/,28026,2460,147,19,959,,http://www.imdb.com/title/tt0087843/,"2012-04-28 05:30:13",yes,no,no,no
58,,"Bud Abbott Lou Costello Meet Frankenstein",1948,http://www.icheckmovies.com/movies/bud+abbott+lou+costello+meet+frankenstein/,3227,161,28,6,291,"Abbott and Costello Meet Frankenstein",http://www.imdb.com/title/tt0040068/,"2012-03-14 22:10:05",no,no,no,no
59,,"Abbott and Costello Meet the Mummy",1955,http://www.icheckmovies.com/movies/abbott+and+costello+meet+the+mummy/,899,23,12,1,86,,http://www.imdb.com/title/tt0047795/,no,no,no,no,no
60,,"Hi, Mom!",1970,http://www.icheckmovies.com/movies/hi+momexclamation/,722,27,17,1,83,,http://www.imdb.com/title/tt0065836/,no,no,no,no,no
61,,"Back Street",1961,http://www.icheckmovies.com/movies/back+street-1961-1/,183,3,7,1,35,,http://www.imdb.com/title/tt0054653/,no,no,no,no,no
62,,"Maniac Cop 2",1990,http://www.icheckmovies.com/movies/maniac+cop+2/,793,21,11,1,112,,http://www.imdb.com/title/tt0100107/,no,no,no,no,no
63,,Intruder,1989,http://www.icheckmovies.com/movies/intruder/,836,26,16,2,117,,http://www.imdb.com/title/tt0095379/,no,no,no,no,no
