rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
17,0,"The Lion King",1994,http://www.icheckmovies.com/movies/the+lion+king/,141793,9247,325,24,1182,,http://www.imdb.com/title/tt0110357/,"2012-03-14 22:10:26",no,no,no,no
18,0,"Good Will Hunting",1997,http://www.icheckmovies.com/movies/good+will+hunting/,79743,6228,303,13,885,,http://www.imdb.com/title/tt0119217/,"2012-03-14 22:10:05",no,no,no,no
19,0,Braveheart,1995,http://www.icheckmovies.com/movies/braveheart/,87495,4756,672,19,889,,http://www.imdb.com/title/tt0112573/,"2012-03-14 22:10:26",no,no,no,no
20,0,Heat,1995,http://www.icheckmovies.com/movies/heat/,46336,3689,254,22,1008,,http://www.imdb.com/title/tt0113277/,"2012-03-14 22:10:06",yes,no,no,no
21,0,"American Beauty",1999,http://www.icheckmovies.com/movies/american+beauty/,101347,10499,651,25,1355,,http://www.imdb.com/title/tt0169547/,"2012-03-14 22:10:26",yes,no,no,no
22,0,"Reservoir Dogs",1992,http://www.icheckmovies.com/movies/reservoir+dogs/,91551,10009,360,26,1491,,http://www.imdb.com/title/tt0105236/,"2012-03-14 22:10:26",yes,no,no,no
23,0,"Toy Story",1995,http://www.icheckmovies.com/movies/toy+story/,141389,8072,277,26,1364,,http://www.imdb.com/title/tt0114709/,"2012-03-14 22:10:27",yes,no,no,no
24,0,Mononoke-hime,1997,http://www.icheckmovies.com/movies/mononoke-hime/,44410,5216,194,18,1069,"Princess Mononoke",http://www.imdb.com/title/tt0119698/,"2012-03-14 22:10:27",yes,no,no,no
25,0,"Jurassic Park",1993,http://www.icheckmovies.com/movies/jurassic+park/,118906,6809,379,23,1351,,http://www.imdb.com/title/tt0107290/,"2012-03-14 22:10:26",no,no,no,no
26,0,"The Truman Show",1998,http://www.icheckmovies.com/movies/the+truman+show/,106435,8713,330,15,1044,,http://www.imdb.com/title/tt0120382/,"2012-03-14 22:10:27",no,no,no,no
27,0,"The Sixth Sense",1999,http://www.icheckmovies.com/movies/the+sixth+sense/,103305,5473,384,21,1014,,http://www.imdb.com/title/tt0167404/,"2012-03-14 22:10:27",no,no,no,no
28,0,Unforgiven,1992,http://www.icheckmovies.com/movies/unforgiven/,35663,2891,166,26,1157,,http://www.imdb.com/title/tt0105695/,"2012-03-14 22:10:06",yes,no,no,no
29,0,Casino,1995,http://www.icheckmovies.com/movies/casino/,43142,2901,184,11,809,,http://www.imdb.com/title/tt0112641/,"2012-03-14 22:10:05",no,no,no,no
30,0,"L.A. Confidential",1997,http://www.icheckmovies.com/movies/l.a.+confidential/,46633,3933,191,27,1097,,http://www.imdb.com/title/tt0119488/,"2012-03-14 22:10:06",yes,no,no,no
31,0,"Bacheha-Ye aseman",1997,http://www.icheckmovies.com/movies/bacheha-ye+aseman/,3920,508,36,10,341,"Children of Heaven",http://www.imdb.com/title/tt0118849/,"2012-08-11 01:28:18",no,no,no,no
32,0,Sátántangó,1994,http://www.icheckmovies.com/movies/satantango/,2374,438,68,12,647,Satantango,http://www.imdb.com/title/tt0111341/,"2012-03-14 22:10:06",yes,no,no,no
33,0,"Nema-ye Nazdik",1990,http://www.icheckmovies.com/movies/nema-ye+nazdik/,3983,638,28,20,689,Close-Up,http://www.imdb.com/title/tt0100234/,"2015-01-21 00:15:24",yes,no,no,no
34,0,"Guling jie shaonian sharen shijian",1991,http://www.icheckmovies.com/movies/guling+jie+shaonian+sharen+shijian/,1984,261,21,18,535,"A Brighter Summer Day",http://www.imdb.com/title/tt0101985/,"2017-01-02 22:35:25",yes,no,no,no
35,0,Fargo,1996,http://www.icheckmovies.com/movies/fargo/,67786,7000,370,27,1509,,http://www.imdb.com/title/tt0116282/,"2012-03-14 22:10:27",yes,no,no,no
36,0,"The Big Lebowski",1998,http://www.icheckmovies.com/movies/the+big+lebowski/,85662,10597,729,27,1377,,http://www.imdb.com/title/tt0118715/,"2012-03-14 22:10:26",no,yes,no,no
37,0,"Before Sunrise",1995,http://www.icheckmovies.com/movies/before+sunrise/,26637,3492,176,18,833,,http://www.imdb.com/title/tt0112471/,"2012-03-14 22:10:11",no,no,no,no
38,0,Trainspotting,1996,http://www.icheckmovies.com/movies/trainspotting/,75449,7186,392,18,1131,,http://www.imdb.com/title/tt0117951/,"2012-03-14 22:10:27",yes,no,no,no
39,0,"Lock, Stock and Two Smoking Barrels",1998,http://www.icheckmovies.com/movies/lock+stock+and+two+smoking+barrels/,51954,4676,230,7,624,,http://www.imdb.com/title/tt0120735/,"2012-03-14 22:10:27",yes,no,no,no
40,0,"La haine",1995,http://www.icheckmovies.com/movies/la+haine/,15764,1937,68,16,762,"La Haine",http://www.imdb.com/title/tt0113247/,"2012-03-14 22:10:26",yes,no,no,no
41,0,"The Iron Giant",1999,http://www.icheckmovies.com/movies/the+iron+giant/,50664,3269,120,16,662,,http://www.imdb.com/title/tt0129167/,"2012-03-14 22:10:26",yes,no,no,no
42,0,"In the Name of the Father",1993,http://www.icheckmovies.com/movies/in+the+name+of+the+father/,14095,1176,36,6,449,,http://www.imdb.com/title/tt0107207/,"2013-01-22 04:01:27",no,no,no,no
43,0,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",1997,http://www.icheckmovies.com/movies/shin+seiki+evangelion+gekijo-ban+airslashmagokoro+wo+kimi+ni/,8409,686,111,8,312,"Neon Genesis Evangelion: The End of Evangelion",http://www.imdb.com/title/tt0169858/,"2012-03-14 22:10:25",yes,no,no,no
44,0,"Trois couleurs : Rouge",1994,http://www.icheckmovies.com/movies/trois+couleurs++rouge/,12356,1512,53,22,885,"Three Colors: Red",http://www.imdb.com/title/tt0111495/,"2012-09-10 06:37:20",yes,no,no,no
45,0,"Da hong denglong gaogao gua",1991,http://www.icheckmovies.com/movies/da+hong+denglong+gaogao+gua/,4885,697,24,21,714,"Raise the Red Lantern",http://www.imdb.com/title/tt0101640/,"2013-09-09 21:13:13",yes,no,no,no
46,0,"Ba wang bie ji",1992,http://www.icheckmovies.com/movies/ba+wang+bie+ji/,3670,342,35,18,550,"Farewell My Concubine",http://www.imdb.com/title/tt0106332/,"2012-03-14 22:10:06",yes,no,no,no
47,0,Eskiya,1996,http://www.icheckmovies.com/movies/eskiya/,3262,274,65,2,131,"The Bandit",http://www.imdb.com/title/tt0116231/,"2015-02-02 02:24:34",no,no,no,no
48,0,"Dances with Wolves",1990,http://www.icheckmovies.com/movies/dances+with+wolves/,39063,1743,301,17,740,,http://www.imdb.com/title/tt0099348/,"2012-06-16 16:51:51",no,no,no,no
49,0,Titanic,1997,http://www.icheckmovies.com/movies/titanic/,117669,4990,1624,27,1183,,http://www.imdb.com/title/tt0120338/,"2012-03-14 22:10:23",no,yes,no,no
50,0,"Groundhog Day",1993,http://www.icheckmovies.com/movies/groundhog+day/,82671,6608,360,23,1173,,http://www.imdb.com/title/tt0107048/,"2012-03-14 22:10:27",no,no,no,no
