rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
63,-27,"Låt den rätte komma in",2008,http://www.icheckmovies.com/movies/lat+den+ratte+komma+in/,32190,3886,234,15,992,"Let the Right One In",http://www.imdb.com/title/tt1139797/,"2012-03-14 22:10:27",no,no,no,no
64,95,Possession,1981,http://www.icheckmovies.com/movies/possession/,4037,607,67,7,622,,http://www.imdb.com/title/tt0082933/,"2012-03-14 22:10:06",yes,no,no,no
65,-28,"The Descent",2005,http://www.icheckmovies.com/movies/the+descent/,19960,1029,253,4,484,,http://www.imdb.com/title/tt0435625/,"2012-03-14 22:10:21",no,no,no,no
66,16,"La maschera del demonio",1960,http://www.icheckmovies.com/movies/la+maschera+del+demonio/,2884,182,29,8,473,"Black Sunday",http://www.imdb.com/title/tt0054067/,"2013-09-27 07:24:01",no,no,no,no
67,-4,"I Walked with a Zombie",1943,http://www.icheckmovies.com/movies/i+walked+with+a+zombie/,3388,224,22,11,484,,http://www.imdb.com/title/tt0036027/,"2012-03-14 22:10:05",no,no,no,no
68,38,Kaidan,1964,http://www.icheckmovies.com/movies/kaidan/,3483,394,33,14,533,Kwaidan,http://www.imdb.com/title/tt0058279/,no,no,no,yes,no
69,14,"Near Dark",1987,http://www.icheckmovies.com/movies/near+dark/,4817,266,45,9,427,,http://www.imdb.com/title/tt0093605/,"2012-03-14 22:10:05",no,no,no,no
70,-16,"Night of the Demon",1957,http://www.icheckmovies.com/movies/night+of+the+demon/,2525,195,17,7,400,"Curse of the Demon",http://www.imdb.com/title/tt0050766/,no,no,no,no,no
71,14,"The Return of the Living Dead",1985,http://www.icheckmovies.com/movies/the+return+of+the+living+dead/,7349,403,45,3,351,,http://www.imdb.com/title/tt0089907/,"2012-03-14 22:10:05",no,no,no,no
72,23,"Jacob's Ladder",1990,http://www.icheckmovies.com/movies/jacobs+ladder/,11151,902,99,3,476,,http://www.imdb.com/title/tt0099871/,"2012-03-14 22:10:25",yes,no,no,no
73,0,Vampyr,1932,http://www.icheckmovies.com/movies/vampyr/,5159,389,50,18,667,,http://www.imdb.com/title/tt0023649/,"2012-12-18 15:36:32",no,no,no,no
74,7,Se7en,1995,http://www.icheckmovies.com/movies/se7en/,109048,11667,369,29,1550,,http://www.imdb.com/title/tt0114369/,"2012-03-14 22:10:06",yes,no,no,no
75,3,Eraserhead,1977,http://www.icheckmovies.com/movies/eraserhead/,18781,1810,357,20,1068,,http://www.imdb.com/title/tt0074486/,"2012-03-14 22:10:25",yes,no,no,no
76,10,Phantasm,1979,http://www.icheckmovies.com/movies/phantasm/,4207,199,86,2,272,,http://www.imdb.com/title/tt0079714/,"2014-11-06 13:19:51",no,no,no,no
77,2,Onibaba,1964,http://www.icheckmovies.com/movies/onibaba/,4045,482,24,13,570,,http://www.imdb.com/title/tt0058430/,no,no,no,no,no
78,46,"Fright Night",1985,http://www.icheckmovies.com/movies/fright+night/,7091,372,53,2,291,,http://www.imdb.com/title/tt0089175/,no,no,no,no,no
79,-2,"The Ring",2002,http://www.icheckmovies.com/movies/the+ring-2002/,55939,1343,557,5,406,,http://www.imdb.com/title/tt0298130/,"2012-03-14 22:10:24",no,yes,no,no
80,9,"The Howling",1981,http://www.icheckmovies.com/movies/the+howling/,4175,122,46,1,278,,http://www.imdb.com/title/tt0082533/,no,no,no,no,no
81,17,"...E tu vivrai nel terrore! L'aldilà",1981,http://www.icheckmovies.com/movies/...e+tu+vivrai+nel+terroreexclamation+laldila/,2415,181,53,4,330,"The Beyond",http://www.imdb.com/title/tt0082307/,no,no,no,no,no
82,11,"Bram Stoker's Dracula",1992,http://www.icheckmovies.com/movies/bram+stokers+dracula/,19728,1038,205,6,485,,http://www.imdb.com/title/tt0103874/,"2012-03-14 22:10:19",no,no,no,no
83,11,"Day of the Dead",1985,http://www.icheckmovies.com/movies/day+of+the+dead/,9173,430,72,4,406,,http://www.imdb.com/title/tt0088993/,"2012-03-14 22:10:05",no,no,no,no
84,-22,"Creature from the Black Lagoon",1954,http://www.icheckmovies.com/movies/creature+from+the+black+lagoon/,4898,171,32,1,319,,http://www.imdb.com/title/tt0046876/,"2012-03-14 22:10:05",no,no,no,no
85,17,Misery,1990,http://www.icheckmovies.com/movies/misery/,21622,1427,52,3,518,,http://www.imdb.com/title/tt0100157/,"2012-03-14 22:10:17",no,no,no,no
86,11,"Dr. Jekyll and Mr. Hyde",1931,http://www.icheckmovies.com/movies/dr.+jekyll+and+mr.+hyde/,5268,217,17,7,455,,http://www.imdb.com/title/tt0022835/,"2018-11-21 05:30:10",no,no,no,no
87,38,"Funny Games",1997,http://www.icheckmovies.com/movies/funny+games/,13238,1141,205,12,636,,http://www.imdb.com/title/tt0119167/,"2012-03-14 22:10:06",no,no,no,no
88,3,"The Brood",1979,http://www.icheckmovies.com/movies/the+brood/,4095,231,37,5,395,,http://www.imdb.com/title/tt0078908/,"2013-01-03 08:10:14",yes,no,no,no
89,16,"The Night of the Hunter",1955,http://www.icheckmovies.com/movies/the+night+of+the+hunter/,15023,2013,130,34,1302,,http://www.imdb.com/title/tt0048424/,"2012-03-14 22:10:06",yes,no,no,no
90,17,"The Old Dark House",1932,http://www.icheckmovies.com/movies/the+old+dark+house/,1793,109,6,5,305,,http://www.imdb.com/title/tt0023293/,no,no,no,no,no
91,36,Creepshow,1982,http://www.icheckmovies.com/movies/creepshow/,5869,247,46,1,254,,http://www.imdb.com/title/tt0083767/,"2012-03-14 22:10:19",no,no,no,no
92,-35,"The Others",2001,http://www.icheckmovies.com/movies/the+others/,43610,2215,248,9,573,,http://www.imdb.com/title/tt0230600/,"2012-03-14 22:10:25",no,no,no,no
93,-40,"The Wolf Man",1941,http://www.icheckmovies.com/movies/the+wolf+man/,5403,188,24,2,405,,http://www.imdb.com/title/tt0034398/,"2012-12-01 03:22:06",no,no,no,no
94,16,"The Mummy",1932,http://www.icheckmovies.com/movies/the+mummy/,5234,160,31,2,324,,http://www.imdb.com/title/tt0023245/,"2012-10-24 03:06:48",no,no,no,no
95,69,"Le locataire",1976,http://www.icheckmovies.com/movies/le+locataire/,4325,561,40,7,531,"The Tenant",http://www.imdb.com/title/tt0074811/,"2012-03-14 22:10:05",no,no,no,no
96,23,"The Babadook",2014,http://www.icheckmovies.com/movies/the+babadook/,11002,738,171,5,580,,http://www.imdb.com/title/tt2321549/,"2015-02-12 19:00:20",no,no,no,no
97,-77,"The Phantom of the Opera",1925,http://www.icheckmovies.com/movies/the+phantom+of+the+opera/,9866,311,50,11,452,,http://www.imdb.com/title/tt0016220/,"2015-01-23 06:49:18",no,no,no,no
98,-33,"The Invisible Man",1933,http://www.icheckmovies.com/movies/the+invisible+man/,7292,407,28,8,502,,http://www.imdb.com/title/tt0024184/,"2018-11-08 15:01:06",no,no,no,no
99,-19,"Shaun of the Dead",2004,http://www.icheckmovies.com/movies/shaun+of+the+dead/,77927,7044,407,13,982,,http://www.imdb.com/title/tt0365748/,"2012-03-14 22:10:24",no,no,no,no
100,-10,"Island of Lost Souls",1932,http://www.icheckmovies.com/movies/island+of+lost+souls/,2364,132,17,5,366,,http://www.imdb.com/title/tt0024188/,no,no,no,no,no
101,64,"¿Quién puede matar a un niño?",1976,http://www.icheckmovies.com/movies/quien+puede+matar+a+un+ninoquestion/,957,88,15,2,235,"Who Can Kill a Child?",http://www.imdb.com/title/tt0075462/,"2012-03-14 22:10:05",no,no,no,no
102,61,"From Dusk Till Dawn",1996,http://www.icheckmovies.com/movies/from+dusk+till+dawn/,27542,1564,242,2,487,,http://www.imdb.com/title/tt0116367/,"2012-03-14 22:10:19",no,no,no,no
103,-35,"El espinazo del diablo",2001,http://www.icheckmovies.com/movies/el+espinazo+del+diablo/,6820,524,48,5,429,"The Devil's Backbone",http://www.imdb.com/title/tt0256009/,"2012-03-14 22:10:05",yes,no,no,no
104,-29,Martyrs,2008,http://www.icheckmovies.com/movies/martyrs/,6831,586,240,8,425,,http://www.imdb.com/title/tt1029234/,"2012-03-14 22:10:25",no,no,no,no
105,-31,[Rec],2007,http://www.icheckmovies.com/movies/rec/,20463,1331,212,3,500,REC,http://www.imdb.com/title/tt1038988/,"2012-03-14 22:10:24",no,no,no,no
106,5,"The Cabin in the Woods",2011,http://www.icheckmovies.com/movies/the+cabin+in+the+woods/,33172,2391,550,4,704,,http://www.imdb.com/title/tt1259521/,"2013-11-20 18:47:55",no,no,no,no
107,10,"It Follows",2014,http://www.icheckmovies.com/movies/it+follows/,10459,914,157,5,627,,http://www.imdb.com/title/tt3235888/,"2015-06-14 04:40:54",no,no,no,no
108,64,"In the Mouth of Madness",1994,http://www.icheckmovies.com/movies/in+the+mouth+of+madness/,5379,473,76,2,320,,http://www.imdb.com/title/tt0113409/,no,no,no,no,no
109,-9,"Dellamorte Dellamore",1994,http://www.icheckmovies.com/movies/dellamorte+dellamore/,2719,271,35,5,299,"Cemetery Man",http://www.imdb.com/title/tt0109592/,"2017-10-07 06:13:36",no,no,no,no
110,50,Gremlins,1984,http://www.icheckmovies.com/movies/gremlins/,35594,1421,178,4,556,,http://www.imdb.com/title/tt0087363/,"2012-03-14 22:10:25",no,no,no,no
111,17,"Zombi 2",1979,http://www.icheckmovies.com/movies/zombi+2/,3172,188,46,4,307,Zombie,http://www.imdb.com/title/tt0080057/,no,no,no,yes,no
112,83,Vargtimmen,1968,http://www.icheckmovies.com/movies/vargtimmen/,4002,383,39,7,491,"Hour of the Wolf",http://www.imdb.com/title/tt0063759/,"2012-03-14 22:10:23",yes,no,no,no
113,5,"The Fog",1980,http://www.icheckmovies.com/movies/the+fog/,8266,262,100,3,344,,http://www.imdb.com/title/tt0080749/,no,no,no,no,no
114,2,"Get Out",2017,http://www.icheckmovies.com/movies/get+out-2017/,18147,1836,112,16,842,,http://www.imdb.com/title/tt5052448/,"2017-06-28 22:02:17",yes,no,no,no
115,24,"Nosferatu - Phantom der Nacht",1979,http://www.icheckmovies.com/movies/nosferatu+-+phantom+der+nacht/,7618,542,43,5,526,"Nosferatu the Vampyre",http://www.imdb.com/title/tt0079641/,"2012-03-14 22:10:06",no,no,no,no
116,22,"Pet Sematary",1989,http://www.icheckmovies.com/movies/pet+sematary/,11300,352,155,1,277,,http://www.imdb.com/title/tt0098084/,no,no,no,no,no
117,-41,Saw,2004,http://www.icheckmovies.com/movies/saw/,57448,2116,724,6,508,,http://www.imdb.com/title/tt0387564/,"2012-03-14 22:10:24",no,no,no,no
118,57,"Child's Play",1988,http://www.icheckmovies.com/movies/childs+play/,14466,331,160,2,296,,http://www.imdb.com/title/tt0094862/,no,no,no,no,no
119,27,Cronos,1992,http://www.icheckmovies.com/movies/cronos/,4890,191,54,6,293,,http://www.imdb.com/title/tt0104029/,"2012-07-15 05:13:29",no,no,no,no
120,87,"Event Horizon",1997,http://www.icheckmovies.com/movies/event+horizon/,13004,637,261,2,306,,http://www.imdb.com/title/tt0119081/,"2012-03-14 22:10:20",no,no,no,no
121,-17,"What Ever Happened to Baby Jane?",1962,http://www.icheckmovies.com/movies/what+ever+happened+to+baby+janequestion-1962-1/,9719,964,61,15,673,,http://www.imdb.com/title/tt0056687/,"2012-03-14 22:10:23",yes,no,no,no
122,-35,"El orfanato",2007,http://www.icheckmovies.com/movies/el+orfanato/,15276,1017,91,3,391,"The Orphanage",http://www.imdb.com/title/tt0464141/,"2012-03-14 22:10:19",no,no,no,no
123,103,"The Amityville Horror",1979,http://www.icheckmovies.com/movies/the+amityville+horror/,7450,107,120,2,202,,http://www.imdb.com/title/tt0078767/,"2018-10-07 18:10:03",no,no,no,no
124,-25,Spoorloos,1988,http://www.icheckmovies.com/movies/spoorloos/,6469,751,40,14,589,"The Vanishing",http://www.imdb.com/title/tt0096163/,"2012-10-04 06:17:24",yes,no,no,no
125,-24,"The Last House on the Left",1972,http://www.icheckmovies.com/movies/the+last+house+on+the+left/,6179,163,210,4,317,,http://www.imdb.com/title/tt0068833/,no,no,no,no,no
126,73,"The Devils",1971,http://www.icheckmovies.com/movies/the+devils/,2902,368,36,11,478,,http://www.imdb.com/title/tt0066993/,"2024-04-06 21:52:34",no,no,no,no
127,24,"The Conjuring",2013,http://www.icheckmovies.com/movies/the+conjuring/,17007,869,178,3,479,,http://www.imdb.com/title/tt1457767/,"2014-01-07 05:51:53",no,no,no,no
128,34,"The Lost Boys",1987,http://www.icheckmovies.com/movies/the+lost+boys/,15896,904,142,3,353,,http://www.imdb.com/title/tt0093437/,"2012-03-14 22:10:21",no,no,no,no
129,23,Martin,1977,http://www.icheckmovies.com/movies/martin/,1942,149,23,3,290,,http://www.imdb.com/title/tt0077914/,no,no,no,no,no
130,20,"The VVitch: A New-England Folktale",2015,http://www.icheckmovies.com/movies/the+vvitch+a+new-england+folktale/,9349,842,120,4,540,"The Witch",http://www.imdb.com/title/tt4263482/,"2016-12-28 02:30:29",yes,no,no,no
131,10,"6 donne per l'assassino",1964,http://www.icheckmovies.com/movies/6+donne+per+lassassino/,1664,132,12,2,319,"Blood and Black Lace",http://www.imdb.com/title/tt0058567/,"2012-03-14 22:10:09",no,no,no,no
132,2,"Witchfinder General",1968,http://www.icheckmovies.com/movies/witchfinder+general/,2149,101,29,8,275,,http://www.imdb.com/title/tt0063285/,"2012-12-18 15:36:32",no,no,no,no
133,-7,"Ginger Snaps",2000,http://www.icheckmovies.com/movies/ginger+snaps/,6909,432,73,6,307,,http://www.imdb.com/title/tt0210070/,"2012-03-14 22:10:19",no,no,no,no
134,-67,Gojira,1954,http://www.icheckmovies.com/movies/gojira/,7801,437,31,13,567,Godzilla,http://www.imdb.com/title/tt0047034/,"2014-02-23 04:52:45",no,no,no,no
135,165,Inferno,1980,http://www.icheckmovies.com/movies/inferno/,2565,118,39,3,287,,http://www.imdb.com/title/tt0080923/,"2015-03-29 03:05:58",no,no,no,no
136,22,Hereditary,2018,http://www.icheckmovies.com/movies/hereditary/,8743,770,121,4,491,,http://www.imdb.com/title/tt7784604/,"2018-09-18 07:07:49",no,no,no,no
137,43,"Les lèvres rouges",1971,http://www.icheckmovies.com/movies/les+levres+rouges/,1047,72,19,6,288,"Daughters of Darkness",http://www.imdb.com/title/tt0067690/,no,no,no,no,no
138,195,"Picnic at Hanging Rock",1975,http://www.icheckmovies.com/movies/picnic+at+hanging+rock/,7262,734,74,15,690,,http://www.imdb.com/title/tt0073540/,"2012-10-11 03:13:19",yes,no,no,no
139,53,"The Exorcist III",1990,http://www.icheckmovies.com/movies/the+exorcist+iii/,4220,119,73,1,185,,http://www.imdb.com/title/tt0099528/,no,no,no,no,no
140,-37,"The Uninvited",1944,http://www.icheckmovies.com/movies/the+uninvited/,1690,83,11,2,230,,http://www.imdb.com/title/tt0037415/,no,no,no,no,no
141,1,"I tre volti della paura",1963,http://www.icheckmovies.com/movies/i+tre+volti+della+paura/,1758,108,13,2,247,"Black Sabbath",http://www.imdb.com/title/tt0057603/,no,no,no,no,no
142,32,Hausu,1977,http://www.icheckmovies.com/movies/hausu/,4727,623,73,8,513,House,http://www.imdb.com/title/tt0076162/,"2012-03-14 22:10:06",yes,no,no,no
143,-21,"The Body Snatcher",1945,http://www.icheckmovies.com/movies/the+body+snatcher/,1975,90,7,2,243,,http://www.imdb.com/title/tt0037549/,no,no,no,no,no
144,-12,"The Devil Rides Out",1968,http://www.icheckmovies.com/movies/the+devil+rides+out/,1160,57,8,2,209,,http://www.imdb.com/title/tt0062885/,no,no,no,no,no
145,-33,"White Zombie",1932,http://www.icheckmovies.com/movies/white+zombie/,2367,69,37,2,226,,http://www.imdb.com/title/tt0023694/,"2012-03-14 22:10:05",no,no,no,no
146,-25,"Paranormal Activity",2007,http://www.icheckmovies.com/movies/paranormal+activity/,30924,735,1005,2,397,,http://www.imdb.com/title/tt1179904/,"2012-03-14 22:10:19",no,yes,no,no
147,-18,"The Hills Have Eyes",1977,http://www.icheckmovies.com/movies/the+hills+have+eyes/,8263,144,116,2,274,,http://www.imdb.com/title/tt0077681/,"2017-05-06 21:00:05",no,no,no,no
148,70,"Dead Ringers",1988,http://www.icheckmovies.com/movies/dead+ringers/,7564,576,80,13,535,,http://www.imdb.com/title/tt0094964/,"2012-06-23 05:39:43",no,no,no,no
149,-14,"Bud Abbott Lou Costello Meet Frankenstein",1948,http://www.icheckmovies.com/movies/bud+abbott+lou+costello+meet+frankenstein/,3227,161,28,6,291,"Abbott and Costello Meet Frankenstein",http://www.imdb.com/title/tt0040068/,"2012-03-14 22:10:05",no,no,no,no
150,-84,"The Thing from Another World",1951,http://www.icheckmovies.com/movies/the+thing+from+another+world/,3992,149,43,7,418,,http://www.imdb.com/title/tt0044121/,"2012-03-14 22:10:06",no,no,no,no
151,143,It,1990,http://www.icheckmovies.com/movies/it-1990/,14278,495,187,1,173,,http://www.imdb.com/title/tt0099864/,no,no,no,no,no
152,19,Kairo,2001,http://www.icheckmovies.com/movies/kairo/,3007,187,58,5,361,Pulse,http://www.imdb.com/title/tt0286751/,"2012-03-14 22:10:06",no,no,no,no
153,-16,"Session 9",2001,http://www.icheckmovies.com/movies/session+9/,5440,261,124,2,197,,http://www.imdb.com/title/tt0261983/,"2012-03-14 22:10:06",no,no,no,no
154,86,Tenebre,1982,http://www.icheckmovies.com/movies/tenebre/,3029,214,30,5,326,Tenebrae,http://www.imdb.com/title/tt0084777/,"2012-03-14 22:10:07",no,no,no,no
155,-10,"House on Haunted Hill",1959,http://www.icheckmovies.com/movies/house+on+haunted+hill/,4889,178,35,1,264,,http://www.imdb.com/title/tt0051744/,no,no,no,no,no
156,214,Society,1989,http://www.icheckmovies.com/movies/society/,1781,107,25,3,255,,http://www.imdb.com/title/tt0098354/,no,no,no,no,no
157,12,"Operazione paura",1966,http://www.icheckmovies.com/movies/operazione+paura/,1143,57,14,3,174,"Kill Baby, Kill",http://www.imdb.com/title/tt0060794/,no,no,no,no,no
158,-50,"The Abominable Dr. Phibes",1971,http://www.icheckmovies.com/movies/the+abominable+dr.+phibes/,2213,163,20,3,261,,http://www.imdb.com/title/tt0066740/,no,no,no,no,no
159,8,"Let's Scare Jessica to Death",1971,http://www.icheckmovies.com/movies/lets+scare+jessica+to+death/,1340,64,30,1,173,,http://www.imdb.com/title/tt0067341/,no,no,no,no,no
