rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
1,0,"La grande illusion",1937,http://www.icheckmovies.com/movies/la+grande+illusion/,8245,915,41,30,974,"The Grand Illusion",http://www.imdb.com/title/tt0028950/,"2012-05-07 04:41:24",no,no,no,no
2,0,"Shichinin no samurai",1954,http://www.icheckmovies.com/movies/shichinin+no+samurai/,30118,4186,125,36,1606,"Seven Samurai",http://www.imdb.com/title/tt0047478/,"2012-03-14 22:10:06",yes,no,no,no
3,0,"The Lady Vanishes",1938,http://www.icheckmovies.com/movies/the+lady+vanishes/,9809,835,41,15,622,,http://www.imdb.com/title/tt0030341/,"2012-03-14 22:10:06",no,no,no,no
4,0,Amarcord,1973,http://www.icheckmovies.com/movies/amarcord/,7364,743,76,17,605,,http://www.imdb.com/title/tt0071129/,"2012-06-03 05:07:55",no,no,no,no
5,0,"Les quatre cents coups",1959,http://www.icheckmovies.com/movies/les+quatre+cents+coups/,17105,2207,92,26,1236,"The 400 Blows",http://www.imdb.com/title/tt0053198/,"2012-03-14 22:10:27",yes,no,no,no
6,0,"La belle et la bête",1946,http://www.icheckmovies.com/movies/la+belle+et+la+bete/,9169,761,49,26,807,"Beauty and the Beast",http://www.imdb.com/title/tt0038348/,"2012-03-14 22:10:25",yes,no,no,no
7,0,"A Night to Remember",1958,http://www.icheckmovies.com/movies/a+night+to+remember/,2652,159,8,4,207,,http://www.imdb.com/title/tt0051994/,no,no,no,no,no
8,0,"Dip huet seung hung",1989,http://www.icheckmovies.com/movies/dip+huet+seung+hung/,5702,482,61,16,572,"The Killer",http://www.imdb.com/title/tt0097202/,"2012-03-14 22:10:18",yes,no,no,no
9,0,"Lat sau san taam",1992,http://www.icheckmovies.com/movies/lat+sau+san+taam/,5639,550,47,12,496,"Hard Boiled",http://www.imdb.com/title/tt0104684/,"2012-07-20 06:10:49",yes,no,no,no
10,0,Walkabout,1971,http://www.icheckmovies.com/movies/walkabout/,5389,520,42,13,581,,http://www.imdb.com/title/tt0067959/,"2013-05-04 01:30:53",yes,no,no,no
11,0,"Det sjunde inseglet",1957,http://www.icheckmovies.com/movies/det+sjunde+inseglet/,20194,2498,169,26,1196,"The Seventh Seal",http://www.imdb.com/title/tt0050976/,"2012-03-14 22:10:27",yes,no,no,no
12,0,"This Is Spinal Tap",1984,http://www.icheckmovies.com/movies/this+is+spinal+tap/,32285,2560,174,22,801,,http://www.imdb.com/title/tt0088258/,"2012-03-14 22:10:09",no,no,no,no
13,0,"The Silence of the Lambs",1991,http://www.icheckmovies.com/movies/the+silence+of+the+lambs/,109260,10017,273,38,1774,,http://www.imdb.com/title/tt0102926/,"2012-03-14 22:10:26",no,no,no,no
14,0,"Miyamoto Musashi",1954,http://www.icheckmovies.com/movies/miyamoto+musashi/,1686,104,11,5,157,"Samurai I: Musashi Miyamoto",http://www.imdb.com/title/tt0047444/,no,no,no,no,no
15,0,"Zoku Miyamoto Musashi: Ichijôji no kettô",1955,http://www.icheckmovies.com/movies/zoku+miyamoto+musashi+ichijoji+no+ketto/,1239,76,7,3,120,"Samurai II: Duel at Ichijoji Temple",http://www.imdb.com/title/tt0048579/,no,no,no,no,no
16,0,"Miyamoto Musashi kanketsuhen: kettô Ganryûjima",1956,http://www.icheckmovies.com/movies/miyamoto+musashi+kanketsuhen+ketto+ganryujima/,1293,82,6,3,134,"Samurai III: Duel at Ganryu Island",http://www.imdb.com/title/tt0049710/,no,no,no,no,no
17,0,"Salò o le 120 giornate di Sodoma",1975,http://www.icheckmovies.com/movies/salo+o+le+120+giornate+di+sodoma/,7500,437,334,14,600,"Salò, or the 120 Days of Sodom",http://www.imdb.com/title/tt0073650/,"2012-03-14 22:10:22",no,no,no,no
18,0,"The Naked Kiss",1964,http://www.icheckmovies.com/movies/the+naked+kiss/,2070,165,20,6,282,,http://www.imdb.com/title/tt0058390/,no,no,no,no,no
19,0,"Shock Corridor",1963,http://www.icheckmovies.com/movies/shock+corridor/,3499,263,42,14,460,,http://www.imdb.com/title/tt0057495/,"2016-07-03 18:08:02",yes,no,no,no
20,0,"Sid and Nancy",1986,http://www.icheckmovies.com/movies/sid+and+nancy/,5470,240,50,3,220,,http://www.imdb.com/title/tt0091954/,"2012-03-14 22:10:20",no,no,no,no
21,0,"Dead Ringers",1988,http://www.icheckmovies.com/movies/dead+ringers/,7564,576,80,13,535,,http://www.imdb.com/title/tt0094964/,"2012-06-23 05:39:43",no,no,no,no
22,0,Summertime,1955,http://www.icheckmovies.com/movies/summertime/,1434,94,14,3,172,,http://www.imdb.com/title/tt0048673/,no,no,no,no,no
23,0,RoboCop,1987,http://www.icheckmovies.com/movies/robocop/,40305,1803,193,15,790,,http://www.imdb.com/title/tt0093870/,"2012-03-14 22:10:18",no,no,no,no
24,0,"Tengoku to jigoku",1963,http://www.icheckmovies.com/movies/tengoku+to+jigoku/,5997,1133,24,18,729,"High and Low",http://www.imdb.com/title/tt0057565/,"2012-05-12 22:17:34",no,no,no,no
25,0,"Alphaville: Une étrange aventure de Lemmy Caution",1965,http://www.icheckmovies.com/movies/alphaville+une+etrange+aventure+de+lemmy+caution/,6119,428,141,13,560,Alphaville,http://www.imdb.com/title/tt0058898/,"2012-03-14 22:10:18",no,no,no,no
26,0,"The Long Good Friday",1980,http://www.icheckmovies.com/movies/the+long+good+friday/,3595,281,21,12,346,,http://www.imdb.com/title/tt0081070/,"2020-01-04 05:28:13",no,no,no,no
27,0,"Flesh for Frankenstein",1973,http://www.icheckmovies.com/movies/flesh+for+frankenstein/,1323,52,43,2,184,"Andy Warhol's Frankenstein",http://www.imdb.com/title/tt0071508/,no,no,no,no,no
28,0,"Sangue per Dracula",1974,http://www.icheckmovies.com/movies/sangue+per+dracula/,1163,45,36,2,176,"Blood for Dracula",http://www.imdb.com/title/tt0071233/,no,no,no,no,no
29,0,"Picnic at Hanging Rock",1975,http://www.icheckmovies.com/movies/picnic+at+hanging+rock/,7262,734,74,15,690,,http://www.imdb.com/title/tt0073540/,"2012-10-11 03:13:19",yes,no,no,no
30,0,"M - Eine Stadt sucht einen Mörder",1931,http://www.icheckmovies.com/movies/m+-+eine+stadt+sucht+einen+morder/,20955,2847,87,36,1423,M,http://www.imdb.com/title/tt0022100/,"2012-03-14 22:10:27",yes,no,no,no
31,0,"Great Expectations",1946,http://www.icheckmovies.com/movies/great+expectations/,7941,352,53,18,540,,http://www.imdb.com/title/tt0038574/,"2012-05-17 05:07:26",no,no,no,no
32,0,"Oliver Twist",1948,http://www.icheckmovies.com/movies/oliver+twist/,4647,133,12,6,271,,http://www.imdb.com/title/tt0040662/,"2012-03-14 22:10:26",no,no,no,no
33,0,"Nanook of the North",1922,http://www.icheckmovies.com/movies/nanook+of+the+north/,5860,273,30,18,489,,http://www.imdb.com/title/tt0013427/,"2016-07-09 02:23:16",no,no,no,no
34,0,"Andrey Rublyov",1966,http://www.icheckmovies.com/movies/andrey+rublyov/,7064,998,103,29,938,"Andrei Rublev",http://www.imdb.com/title/tt0060107/,"2012-03-14 22:10:04",yes,no,no,no
35,0,"Les diaboliques",1955,http://www.icheckmovies.com/movies/les+diaboliques/,9843,1258,47,21,944,Diabolique,http://www.imdb.com/title/tt0046911/,"2012-03-14 22:10:19",yes,no,no,no
36,0,"Le salaire de la peur",1953,http://www.icheckmovies.com/movies/le+salaire+de+la+peur/,8116,1320,56,28,972,"The Wages of Fear",http://www.imdb.com/title/tt0046268/,"2012-03-14 22:10:06",yes,no,no,no
37,0,"Time Bandits",1981,http://www.icheckmovies.com/movies/time+bandits/,9466,431,99,4,372,,http://www.imdb.com/title/tt0081633/,"2012-03-14 22:10:25",yes,no,no,no
38,0,"Koroshi no rakuin",1967,http://www.icheckmovies.com/movies/koroshi+no+rakuin/,2436,223,26,9,343,"Branded to Kill",http://www.imdb.com/title/tt0061882/,"2012-03-14 22:10:06",yes,no,no,no
39,0,"Tôkyô nagaremono",1966,http://www.icheckmovies.com/movies/tokyo+nagaremono/,2330,155,21,8,239,"Tokyo Drifter",http://www.imdb.com/title/tt0061101/,"2012-03-14 22:10:06",no,no,no,no
40,0,Armageddon,1998,http://www.icheckmovies.com/movies/armageddon/,57588,1257,1045,4,314,,http://www.imdb.com/title/tt0120591/,"2012-03-14 22:10:24",no,yes,no,no
41,0,"The Chronicle History of King Henry the Fifth with His Battell Fought at Agincourt in France",1944,http://www.icheckmovies.com/movies/the+chronicle+history+of+king+henry+the+fifth+with+his+battell+fought+at+agincourt+in+france/,1650,60,41,12,383,"Henry V",http://www.imdb.com/title/tt0036910/,"2024-12-31 00:46:58",no,no,no,no
42,0,"Fishing with John",1991,http://www.icheckmovies.com/movies/fishing+with+john/,873,78,6,1,49,,http://www.imdb.com/title/tt0139776/,"2012-03-14 22:10:10",no,no,no,no
43,0,"Lord of the Flies",1963,http://www.icheckmovies.com/movies/lord+of+the+flies/,6759,184,50,1,192,,http://www.imdb.com/title/tt0057261/,"2015-12-13 20:19:19",no,no,no,no
44,0,"The Red Shoes",1948,http://www.icheckmovies.com/movies/the+red+shoes/,9345,1225,61,27,958,,http://www.imdb.com/title/tt0040725/,"2012-03-14 22:10:06",yes,no,no,no
45,0,"Ta'm e guilass",1997,http://www.icheckmovies.com/movies/tam+e+guilass/,4038,496,44,17,542,"Taste of Cherry",http://www.imdb.com/title/tt0120265/,"2012-03-14 22:10:13",yes,no,no,no
46,0,"The Most Dangerous Game",1932,http://www.icheckmovies.com/movies/the+most+dangerous+game/,2681,117,21,6,297,,http://www.imdb.com/title/tt0023238/,no,no,no,no,no
47,0,Insomnia,1997,http://www.icheckmovies.com/movies/insomnia/,5530,174,27,2,203,,http://www.imdb.com/title/tt0119375/,"2017-07-24 18:52:59",no,no,no,no
48,0,"Orfeu Negro",1959,http://www.icheckmovies.com/movies/orfeu+negro/,3190,227,24,8,405,"Black Orpheus",http://www.imdb.com/title/tt0053146/,"2012-07-04 22:07:16",yes,no,no,no
49,0,"Le notti di Cabiria",1957,http://www.icheckmovies.com/movies/le+notti+di+cabiria/,6680,945,49,20,687,"Nights of Cabiria",http://www.imdb.com/title/tt0050783/,"2012-03-14 22:10:26",yes,no,no,no
50,0,"E la nave va",1983,http://www.icheckmovies.com/movies/e+la+nave+va/,1012,80,13,4,168,"And the Ship Sails On",http://www.imdb.com/title/tt0087188/,no,no,no,no,no
51,0,Brazil,1985,http://www.icheckmovies.com/movies/brazil/,28525,3378,343,23,1156,,http://www.imdb.com/title/tt0088846/,"2012-03-14 22:10:26",yes,no,no,no
52,0,Yôjinbô,1961,http://www.icheckmovies.com/movies/yojinbo/,14221,1676,64,20,834,Yojimbo,http://www.imdb.com/title/tt0055630/,"2012-03-14 22:10:04",no,no,no,no
53,0,"Tsubaki Sanjûrô",1962,http://www.icheckmovies.com/movies/tsubaki+sanjuro/,4918,587,13,8,398,Sanjuro,http://www.imdb.com/title/tt0056443/,"2015-01-30 21:55:17",no,no,no,no
54,0,"For All Mankind",1989,http://www.icheckmovies.com/movies/for+all+mankind/,1808,177,3,2,184,,http://www.imdb.com/title/tt0097372/,"2012-03-14 22:10:05",no,no,no,no
55,0,"The Unbearable Lightness of Being",1988,http://www.icheckmovies.com/movies/the+unbearable+lightness+of+being/,3854,221,56,6,274,,http://www.imdb.com/title/tt0096332/,no,no,no,yes,no
56,0,"The 39 Steps",1935,http://www.icheckmovies.com/movies/the+39+steps/,12097,775,50,16,651,,http://www.imdb.com/title/tt0026029/,"2012-03-14 22:10:06",no,no,no,no
57,0,Charade,1963,http://www.icheckmovies.com/movies/charade/,8443,847,37,5,520,,http://www.imdb.com/title/tt0056923/,"2012-12-07 14:53:39",yes,no,no,no
58,0,"Peeping Tom",1960,http://www.icheckmovies.com/movies/peeping+tom/,8257,784,51,20,788,,http://www.imdb.com/title/tt0054167/,"2012-03-14 22:10:06",yes,no,no,no
59,0,"Il portiere di notte",1974,http://www.icheckmovies.com/movies/il+portiere+di+notte/,1994,106,38,5,252,"The Night Porter",http://www.imdb.com/title/tt0071910/,"2012-03-14 22:10:05",no,no,no,no
60,0,Höstsonaten,1978,http://www.icheckmovies.com/movies/hostsonaten/,4000,606,31,9,506,"Autumn Sonata",http://www.imdb.com/title/tt0077711/,no,no,no,yes,no
61,0,"Life of Brian",1979,http://www.icheckmovies.com/movies/life+of+brian/,59756,4545,252,19,932,,http://www.imdb.com/title/tt0079470/,"2012-03-14 22:10:27",no,no,no,no
62,0,"La passion de Jeanne d'Arc",1928,http://www.icheckmovies.com/movies/la+passion+de+jeanne+darc/,11226,1429,101,30,1147,"The Passion of Joan of Arc",http://www.imdb.com/title/tt0019254/,"2012-03-14 22:10:06",yes,no,no,no
63,0,"Carnival of Souls",1962,http://www.icheckmovies.com/movies/carnival+of+souls/,4399,345,50,5,439,,http://www.imdb.com/title/tt0055830/,no,no,no,no,no
64,0,"The Third Man",1949,http://www.icheckmovies.com/movies/the+third+man/,22009,2698,101,37,1436,,http://www.imdb.com/title/tt0041959/,"2012-03-14 22:10:27",yes,no,no,no
65,0,Rushmore,1998,http://www.icheckmovies.com/movies/rushmore/,28191,2736,198,11,715,,http://www.imdb.com/title/tt0128445/,"2012-03-14 22:10:25",yes,no,no,no
66,0,"Le sang d'un poète",1932,http://www.icheckmovies.com/movies/le+sang+dun+poete/,1925,131,26,9,349,"The Blood of a Poet",http://www.imdb.com/title/tt0021331/,"2012-03-14 22:10:14",no,no,no,no
67,0,Orphée,1950,http://www.icheckmovies.com/movies/orphee/,3567,363,27,18,565,Orpheus,http://www.imdb.com/title/tt0041719/,"2012-03-14 22:10:14",yes,no,no,no
68,0,"Le testament d'Orphée ou ne me demandez pas pourquoi",1960,http://www.icheckmovies.com/movies/le+testament+dorphee+ou+ne+me+demandez+pas+pourquoi/,1058,66,13,7,189,"Testament of Orpheus",http://www.imdb.com/title/tt0054377/,"2012-03-14 22:10:20",yes,no,no,no
69,0,"The Last Temptation of Christ",1988,http://www.icheckmovies.com/movies/the+last+temptation+of+christ/,8280,528,81,8,419,,http://www.imdb.com/title/tt0095497/,no,no,no,no,no
70,0,Trollflöjten,1975,http://www.icheckmovies.com/movies/trollflojten/,910,53,9,2,174,"The Magic Flute",http://www.imdb.com/title/tt0073822/,"2012-03-14 22:10:06",no,no,no,no
71,0,"Le million",1931,http://www.icheckmovies.com/movies/le+million/,1352,93,15,7,328,"Le Million",http://www.imdb.com/title/tt0022150/,"2015-02-21 23:34:17",no,no,no,no
72,0,"Cléo de 5 à 7",1962,http://www.icheckmovies.com/movies/cleo+de+5+a+7/,5198,606,27,15,634,"Cleo from 5 to 7",http://www.imdb.com/title/tt0055852/,"2012-03-14 22:10:23",yes,no,no,no
73,0,"Sans toit ni loi",1985,http://www.icheckmovies.com/movies/sans+toit+ni+loi/,2468,255,18,10,496,Vagabond,http://www.imdb.com/title/tt0089960/,no,no,no,yes,no
74,0,"Chasing Amy",1997,http://www.icheckmovies.com/movies/chasing+amy/,14507,822,212,2,292,,http://www.imdb.com/title/tt0118842/,no,no,no,no,no
75,0,"Brief Encounter",1945,http://www.icheckmovies.com/movies/brief+encounter/,8581,1046,58,22,858,,http://www.imdb.com/title/tt0037558/,"2012-06-04 04:02:59",yes,no,no,no
76,0,"Et Dieu... créa la femme",1956,http://www.icheckmovies.com/movies/et+dieu...+crea+la+femme/,1649,48,41,5,172,"...And God Created Woman",http://www.imdb.com/title/tt0049189/,no,no,no,no,no
77,0,"The Bank Dick",1940,http://www.icheckmovies.com/movies/the+bank+dick/,2257,102,52,8,284,,http://www.imdb.com/title/tt0032234/,no,no,no,no,no
78,0,"Pool Sharks",1915,http://www.icheckmovies.com/movies/pool+sharks/,940,9,30,2,45,,http://www.imdb.com/title/tt0005910/,no,no,no,no,no
79,0,"The Golf Specialist",1930,http://www.icheckmovies.com/movies/the+golf+specialist/,621,6,17,1,42,,http://www.imdb.com/title/tt0020927/,no,no,no,no,no
80,0,"The Dentist",1932,http://www.icheckmovies.com/movies/the+dentist/,775,13,19,1,77,,http://www.imdb.com/title/tt0022807/,no,no,no,no,no
81,0,"The Fatal Glass of Beer",1933,http://www.icheckmovies.com/movies/the+fatal+glass+of+beer/,865,24,30,2,96,,http://www.imdb.com/title/tt0022883/,no,no,no,no,no
82,0,"The Pharmacist",1933,http://www.icheckmovies.com/movies/the+pharmacist/,581,5,16,1,44,,http://www.imdb.com/title/tt0024446/,no,no,no,no,no
83,0,"The Barber Shop",1933,http://www.icheckmovies.com/movies/the+barber+shop/,579,5,8,1,39,,http://www.imdb.com/title/tt0023779/,no,no,no,no,no
84,0,"Forbrydelsens element",1984,http://www.icheckmovies.com/movies/forbrydelsens+element/,1585,83,33,4,188,"The Element of Crime",http://www.imdb.com/title/tt0087280/,"2012-03-14 22:10:17",yes,no,no,no
85,0,"Luci del varietà",1950,http://www.icheckmovies.com/movies/luci+del+varieta/,687,15,4,2,81,"Variety Lights",http://www.imdb.com/title/tt0042692/,no,no,no,no,no
86,0,Hamlet,1948,http://www.icheckmovies.com/movies/hamlet/,4656,180,40,10,361,,http://www.imdb.com/title/tt0040416/,no,no,no,no,no
87,0,"The Harder They Come",1972,http://www.icheckmovies.com/movies/the+harder+they+come/,1957,93,16,7,259,,http://www.imdb.com/title/tt0070155/,"2012-03-14 22:10:05",no,no,no,no
88,0,Ohayô,1959,http://www.icheckmovies.com/movies/ohayo/,2093,264,14,9,362,"Good Morning",http://www.imdb.com/title/tt0053134/,"2012-03-14 22:10:13",no,no,no,no
89,0,Pygmalion,1938,http://www.icheckmovies.com/movies/pygmalion/,2350,184,18,7,279,,http://www.imdb.com/title/tt0030637/,no,no,no,no,no
90,0,"Aleksandr Nevskiy",1938,http://www.icheckmovies.com/movies/aleksandr+nevskiy/,2555,139,24,10,395,"Alexander Nevsky",http://www.imdb.com/title/tt0029850/,"2017-07-06 17:07:33",no,no,no,no
91,0,"Ivan Groznyy",1944,http://www.icheckmovies.com/movies/ivan+groznyy/,2887,216,36,19,519,"Ivan the Terrible, Part I",http://www.imdb.com/title/tt0037824/,no,no,no,yes,no
92,0,"Ivan Groznyy. Skaz vtoroy: Boyarskiy zagovor",1946,http://www.icheckmovies.com/movies/ivan+groznyy.+skaz+vtoroy+boyarskiy+zagovor/,2287,168,33,16,384,"Ivan the Terrible, Part II: The Boyars' Plot",http://www.imdb.com/title/tt0051790/,no,no,no,no,no
93,0,Sisters,1972,http://www.icheckmovies.com/movies/sisters/,2815,159,26,2,276,,http://www.imdb.com/title/tt0070698/,"2025-04-09 22:20:01",no,no,no,no
94,0,Kaidan,1964,http://www.icheckmovies.com/movies/kaidan/,3483,394,33,14,533,Kwaidan,http://www.imdb.com/title/tt0058279/,no,no,no,yes,no
95,0,"The Blob",1958,http://www.icheckmovies.com/movies/the+blob/,6246,157,68,5,270,,http://www.imdb.com/title/tt0051418/,no,no,no,no,no
96,0,"Fiend Without a Face",1958,http://www.icheckmovies.com/movies/fiend+without+a+face/,1092,23,22,5,145,,http://www.imdb.com/title/tt0050393/,no,no,no,no,no
97,0,"Black Narcissus",1947,http://www.icheckmovies.com/movies/black+narcissus/,6118,596,55,17,696,,http://www.imdb.com/title/tt0039192/,"2012-03-14 22:10:04",yes,no,no,no
98,0,"I Know Where I'm Going!",1945,http://www.icheckmovies.com/movies/i+know+where+im+goingexclamation/,2449,191,33,13,375,,http://www.imdb.com/title/tt0037800/,no,no,no,no,no
99,0,"All That Heaven Allows",1955,http://www.icheckmovies.com/movies/all+that+heaven+allows/,4207,362,29,12,570,,http://www.imdb.com/title/tt0047811/,"2013-03-09 04:40:17",no,no,no,no
100,0,"Written on the Wind",1956,http://www.icheckmovies.com/movies/written+on+the+wind/,3113,223,26,11,483,,http://www.imdb.com/title/tt0049966/,"2024-12-30 18:17:38",no,no,no,no
101,0,"Do the Right Thing",1989,http://www.icheckmovies.com/movies/do+the+right+thing/,18254,1795,129,25,981,,http://www.imdb.com/title/tt0097216/,"2012-03-14 22:10:05",yes,no,no,no
102,0,L'avventura,1960,http://www.icheckmovies.com/movies/lavventura/,6555,729,85,24,861,L'Avventura,http://www.imdb.com/title/tt0053619/,"2012-03-14 22:10:23",yes,no,no,no
103,0,"Gimme Shelter",1970,http://www.icheckmovies.com/movies/gimme+shelter/,4005,275,12,8,339,,http://www.imdb.com/title/tt0065780/,"2012-03-14 22:10:06",yes,no,no,no
104,0,"Beastie Boys: Intergalactic",1998,http://www.icheckmovies.com/movies/beastie+boys+intergalactic/,345,7,3,1,32,,http://www.imdb.com/title/tt6810564/,no,no,no,no,no
105,0,"Beastie Boys: Shake Your Rump",1989,http://www.icheckmovies.com/movies/beastie+boys+shake+your+rump/,265,2,5,1,12,,http://www.imdb.com/title/tt12371030/,no,no,no,no,no
106,0,"Beastie Boys: Gratitude",1993,http://www.icheckmovies.com/movies/beastie+boys+gratitude/,280,4,4,1,11,,http://www.imdb.com/title/tt12371340/,no,no,no,no,no
107,0,"Beastie Boys: Something's Got to Give",1992,http://www.icheckmovies.com/movies/beastie+boys+somethings+got+to+give/,256,3,4,1,11,,http://www.imdb.com/title/tt12371868/,no,no,no,no,no
108,0,"Beastie Boys: Sure Shot",1994,http://www.icheckmovies.com/movies/beastie+boys+sure+shot/,275,2,5,1,16,,http://www.imdb.com/title/tt5043978/,no,no,no,no,no
109,0,"Beastie Boys: Hey Ladies",1989,http://www.icheckmovies.com/movies/beastie+boys+hey+ladies/,266,3,4,1,13,,http://www.imdb.com/title/tt12371006/,no,no,no,no,no
110,0,"Beastie Boys: Looking Down the Barrel of a Gun",1989,http://www.icheckmovies.com/movies/beastie+boys+looking+down+the+barrel+of+a+gun/,251,2,6,1,10,,http://www.imdb.com/title/tt12371012/,no,no,no,no,no
111,0,"Beastie Boys: Body Movin'",1998,http://www.icheckmovies.com/movies/beastie+boys+body+movin/,285,3,5,1,16,,http://www.imdb.com/title/tt9870952/,no,no,no,no,no
112,0,"Beastie Boys: So What'cha Want",1992,http://www.icheckmovies.com/movies/beastie+boys+so+whatcha+want/,274,3,5,1,13,,http://www.imdb.com/title/tt7594614/,no,no,no,no,no
113,0,"Beastie Boys: Sabotage",1994,http://www.icheckmovies.com/movies/beastie+boys+sabotage/,3461,73,28,1,90,,http://www.imdb.com/title/tt0167030/,"2012-03-14 22:10:07",no,no,no,no
114,0,"Beastie Boys: Shadrach",1989,http://www.icheckmovies.com/movies/beastie+boys+shadrach/,259,6,4,1,25,,http://www.imdb.com/title/tt2020091/,no,no,no,no,no
115,0,"Beastie Boys: Three MCs and One DJ",1999,http://www.icheckmovies.com/movies/beastie+boys+three+mcs+and+one+dj/,256,3,6,1,12,,http://www.imdb.com/title/tt9870982/,no,no,no,no,no
116,0,"Beastie Boys: Ricky's Theme",1994,http://www.icheckmovies.com/movies/beastie+boys+rickys+theme/,273,4,4,1,11,,http://www.imdb.com/title/tt6810556/,no,no,no,no,no
117,0,"Beastie Boys: Pass the Mic",1992,http://www.icheckmovies.com/movies/beastie+boys+pass+the+mic/,253,3,4,1,11,,http://www.imdb.com/title/tt12371170/,no,no,no,no,no
118,0,"Beastie Boys: Holy Snappers",1981,http://www.icheckmovies.com/movies/beastie+boys+holy+snappers/,295,3,8,1,11,,http://www.imdb.com/title/tt12370822/,no,no,no,no,no
119,0,"Beastie Boys: Root Down, Version 1",1995,http://www.icheckmovies.com/movies/beastie+boys+root+down+version+1/,249,1,5,1,12,,http://www.imdb.com/title/tt6810450/,no,no,no,no,no
120,0,"Beastie Boys: Netty's Girl",1992,http://www.icheckmovies.com/movies/beastie+boys+nettys+girl/,251,3,9,1,11,,http://www.imdb.com/title/tt12371140/,no,no,no,no,no
121,0,"Beastie Boys: Alive",1999,http://www.icheckmovies.com/movies/beastie+boys+alive/,256,4,5,1,11,,http://www.imdb.com/title/tt12371360/,no,no,no,no,no
122,0,"Viskningar och rop",1972,http://www.icheckmovies.com/movies/viskningar+och+rop/,5417,694,51,17,719,"Cries and Whispers",http://www.imdb.com/title/tt0069467/,"2013-11-26 03:38:53",no,no,no,no
123,0,"Le charme discret de la bourgeoisie",1972,http://www.icheckmovies.com/movies/le+charme+discret+de+la+bourgeoisie/,7509,823,60,22,772,"The Discreet Charm of the Bourgeoisie",http://www.imdb.com/title/tt0068361/,"2012-03-14 22:10:25",yes,no,no,no
124,0,"The Lady Eve",1941,http://www.icheckmovies.com/movies/the+lady+eve/,5885,524,50,21,675,,http://www.imdb.com/title/tt0033804/,"2012-03-14 22:10:06",no,no,no,no
125,0,"Shinjû: Ten no Amijima",1969,http://www.icheckmovies.com/movies/shinju+ten+no+amijima/,735,58,11,6,222,"Double Suicide",http://www.imdb.com/title/tt0064975/,no,no,no,no,no
126,0,Spartacus,1960,http://www.icheckmovies.com/movies/spartacus/,22572,936,83,20,777,,http://www.imdb.com/title/tt0054331/,"2012-03-14 22:10:27",yes,no,no,no
127,0,"Coup de torchon",1981,http://www.icheckmovies.com/movies/coup+de+torchon/,921,67,11,6,268,"Coup de Torchon",http://www.imdb.com/title/tt0082206/,no,no,no,yes,no
128,0,"Mona Lisa",1986,http://www.icheckmovies.com/movies/mona+lisa/,2338,134,12,5,262,,http://www.imdb.com/title/tt0091538/,no,no,no,no,no
129,0,"The Rock",1996,http://www.icheckmovies.com/movies/the+rock/,34109,1263,240,5,333,,http://www.imdb.com/title/tt0117500/,"2012-03-14 22:10:24",no,no,no,no
130,0,"The Scarlet Empress",1934,http://www.icheckmovies.com/movies/the+scarlet+empress/,2048,171,24,12,422,,http://www.imdb.com/title/tt0025746/,no,no,no,yes,no
131,0,"Les vacances de Monsieur Hulot",1953,http://www.icheckmovies.com/movies/les+vacances+de+monsieur+hulot/,5641,402,100,21,570,"Monsieur Hulot's Holiday",http://www.imdb.com/title/tt0046487/,"2012-06-10 01:33:34",no,no,no,no
132,0,"Mon oncle",1958,http://www.icheckmovies.com/movies/mon+oncle/,5145,514,72,18,561,"My Uncle",http://www.imdb.com/title/tt0050706/,"2015-05-15 18:59:13",no,no,no,no
133,0,Playtime,1967,http://www.icheckmovies.com/movies/playtime-1967/,5803,774,98,20,786,,http://www.imdb.com/title/tt0062136/,"2014-08-03 05:08:54",no,no,no,no
134,0,"I soliti ignoti",1958,http://www.icheckmovies.com/movies/i+soliti+ignoti/,1706,182,7,9,314,"Big Deal on Madonna Street",http://www.imdb.com/title/tt0052216/,no,no,no,no,no
135,0,"My Man Godfrey",1936,http://www.icheckmovies.com/movies/my+man+godfrey/,5134,522,22,12,547,,http://www.imdb.com/title/tt0028010/,"2012-03-14 22:10:06",yes,no,no,no
136,0,"Du rififi chez les hommes",1955,http://www.icheckmovies.com/movies/du+rififi+chez+les+hommes/,5279,832,20,18,707,Rififi,http://www.imdb.com/title/tt0048021/,"2012-03-14 22:10:06",yes,no,no,no
137,0,"Kakushi-toride no san-akunin",1958,http://www.icheckmovies.com/movies/kakushi-toride+no+san-akunin/,4771,481,20,9,442,"The Hidden Fortress",http://www.imdb.com/title/tt0051808/,no,no,no,no,no
138,0,"Le journal d'une femme de chambre",1964,http://www.icheckmovies.com/movies/le+journal+dune+femme+de+chambre/,1563,102,10,3,222,"Diary of a Chambermaid",http://www.imdb.com/title/tt0058249/,no,no,no,no,no
139,0,"Sullivan's Travels",1941,http://www.icheckmovies.com/movies/sullivans+travels/,7263,723,46,25,764,,http://www.imdb.com/title/tt0034240/,"2012-03-14 22:10:06",no,no,no,no
140,0,"Withnail & I",1987,http://www.icheckmovies.com/movies/withnail+and+i/,9050,1011,94,14,552,"Withnail and I",http://www.imdb.com/title/tt0094336/,no,no,no,no,no
