rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
121,0,"Los olvidados",1950,http://www.icheckmovies.com/movies/los+olvidados/,4552,583,28,25,682,"The Young and the Damned",http://www.imdb.com/title/tt0042804/,"2012-03-14 22:10:25",yes,no,no,no
122,0,"The Princess Bride",1987,http://www.icheckmovies.com/movies/the+princess+bride/,62793,5967,404,21,1025,,http://www.imdb.com/title/tt0093779/,"2012-03-14 22:10:26",no,no,no,no
123,0,"A Woman Under the Influence",1974,http://www.icheckmovies.com/movies/a+woman+under+the+influence/,6088,900,44,14,765,,http://www.imdb.com/title/tt0072417/,"2012-03-14 22:10:06",yes,no,no,no
124,0,"The Silence of the Lambs",1991,http://www.icheckmovies.com/movies/the+silence+of+the+lambs/,109260,10017,273,38,1774,,http://www.imdb.com/title/tt0102926/,"2012-03-14 22:10:26",no,no,no,no
125,0,"À bout de souffle",1960,http://www.icheckmovies.com/movies/a+bout+de+souffle/,16263,1773,156,29,1131,Breathless,http://www.imdb.com/title/tt0053472/,"2012-03-14 22:10:25",yes,no,no,no
126,0,"Pat Garrett and Billy the Kid",1973,http://www.icheckmovies.com/movies/pat+garrett+and+billy+the+kid/,3913,237,22,10,429,"Pat Garrett & Billy the Kid",http://www.imdb.com/title/tt0070518/,no,no,no,no,no
127,0,"The Sting",1973,http://www.icheckmovies.com/movies/the+sting/,25329,2375,76,17,840,,http://www.imdb.com/title/tt0070735/,"2012-03-14 22:10:05",no,no,no,no
128,0,"Lost in Translation",2003,http://www.icheckmovies.com/movies/lost+in+translation/,57104,5923,819,19,1157,,http://www.imdb.com/title/tt0335266/,"2012-03-14 22:10:27",yes,no,no,no
129,0,Harvey,1950,http://www.icheckmovies.com/movies/harvey/,9538,877,53,4,459,,http://www.imdb.com/title/tt0042546/,"2012-03-14 22:10:26",yes,no,no,no
130,0,"The Man Who Would Be King",1975,http://www.icheckmovies.com/movies/the+man+who+would+be+king/,4899,385,39,5,419,,http://www.imdb.com/title/tt0073341/,"2024-01-17 19:04:50",no,no,no,no
131,0,"The Last of the Mohicans",1992,http://www.icheckmovies.com/movies/the+last+of+the+mohicans/,17459,788,129,9,427,,http://www.imdb.com/title/tt0104691/,"2020-11-18 04:08:05",no,no,no,no
132,0,"El laberinto del fauno",2006,http://www.icheckmovies.com/movies/el+laberinto+del+fauno/,74831,8360,528,34,1488,"Pan's Labyrinth",http://www.imdb.com/title/tt0457430/,"2012-03-14 22:10:27",yes,no,no,no
133,0,"Double Indemnity",1944,http://www.icheckmovies.com/movies/double+indemnity/,21003,2547,67,37,1306,,http://www.imdb.com/title/tt0036775/,"2012-03-14 22:10:06",yes,no,no,no
134,0,Se7en,1995,http://www.icheckmovies.com/movies/se7en/,109048,11667,369,29,1550,,http://www.imdb.com/title/tt0114369/,"2012-03-14 22:10:06",yes,no,no,no
135,0,"Duck Soup",1933,http://www.icheckmovies.com/movies/duck+soup/,15074,1328,210,26,931,,http://www.imdb.com/title/tt0023969/,"2012-03-14 22:10:04",no,no,no,no
136,0,Amadeus,1984,http://www.icheckmovies.com/movies/amadeus/,48677,4413,197,23,1049,,http://www.imdb.com/title/tt0086879/,"2012-03-14 22:10:27",yes,no,no,no
137,0,"Dances with Wolves",1990,http://www.icheckmovies.com/movies/dances+with+wolves/,39063,1743,301,17,740,,http://www.imdb.com/title/tt0099348/,"2012-06-16 16:51:51",no,no,no,no
138,0,"Cool Hand Luke",1967,http://www.icheckmovies.com/movies/cool+hand+luke/,22009,1978,83,13,817,,http://www.imdb.com/title/tt0061512/,"2012-03-14 22:10:04",no,no,no,no
139,0,"Blow Out",1981,http://www.icheckmovies.com/movies/blow+out/,6897,606,40,8,492,,http://www.imdb.com/title/tt0082085/,"2012-03-14 22:10:04",yes,no,no,no
140,0,"As Good as It Gets",1997,http://www.icheckmovies.com/movies/as+good+as+it+gets/,34591,1803,157,9,424,,http://www.imdb.com/title/tt0119822/,"2013-08-18 20:59:48",no,no,no,no
141,0,"Snow White and the Seven Dwarfs",1937,http://www.icheckmovies.com/movies/snow+white+and+the+seven+dwarfs/,78585,1565,169,23,952,,http://www.imdb.com/title/tt0029583/,"2012-03-14 22:10:25",yes,no,no,no
142,0,"Almost Famous",2000,http://www.icheckmovies.com/movies/almost+famous/,40425,3594,215,9,723,,http://www.imdb.com/title/tt0181875/,"2012-03-14 22:10:24",no,no,no,no
