rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
35,0,Irréversible,2002,http://www.icheckmovies.com/movies/irreversible/,13785,1267,289,10,659,Irreversible,http://www.imdb.com/title/tt0290673/,"2012-03-14 22:10:24",no,no,no,no
36,0,"Office Space",1999,http://www.icheckmovies.com/movies/office+space/,41098,3636,191,7,501,,http://www.imdb.com/title/tt0151804/,"2012-03-14 22:10:24",no,no,no,no
37,0,Rounders,1998,http://www.icheckmovies.com/movies/rounders/,9035,441,54,2,167,,http://www.imdb.com/title/tt0128442/,no,no,no,no,no
38,0,"Near Dark",1987,http://www.icheckmovies.com/movies/near+dark/,4817,266,45,9,427,,http://www.imdb.com/title/tt0093605/,"2012-03-14 22:10:05",no,no,no,no
39,0,Ôdishon,1999,http://www.icheckmovies.com/movies/odishon/,10118,774,128,11,655,Audition,http://www.imdb.com/title/tt0235198/,"2012-07-05 01:20:40",no,no,no,no
40,0,Kairo,2001,http://www.icheckmovies.com/movies/kairo/,3007,187,58,5,361,Pulse,http://www.imdb.com/title/tt0286751/,"2012-03-14 22:10:06",no,no,no,no
41,0,"The Devil's Rejects",2005,http://www.icheckmovies.com/movies/the+devils+rejects/,9261,465,218,2,254,,http://www.imdb.com/title/tt0395584/,"2012-03-14 22:10:05",no,no,no,no
42,0,"Do lok tin si",1995,http://www.icheckmovies.com/movies/do+lok+tin+si/,3517,458,31,6,358,"Fallen Angels",http://www.imdb.com/title/tt0112913/,"2012-03-14 22:10:18",no,no,no,no
43,0,Exotica,1994,http://www.icheckmovies.com/movies/exotica/,2701,236,24,8,329,,http://www.imdb.com/title/tt0109759/,"2023-06-26 13:42:52",yes,no,no,no
44,0,"Reservoir Dogs",1992,http://www.icheckmovies.com/movies/reservoir+dogs/,91551,10009,360,26,1491,,http://www.imdb.com/title/tt0105236/,"2012-03-14 22:10:26",yes,no,no,no
45,0,"Married to the Mob",1988,http://www.icheckmovies.com/movies/married+to+the+mob/,2427,49,24,2,119,,http://www.imdb.com/title/tt0095593/,no,no,no,no,no
46,0,"King of New York",1990,http://www.icheckmovies.com/movies/king+of+new+york/,5188,242,49,8,300,,http://www.imdb.com/title/tt0099939/,"2017-03-09 02:45:21",no,no,no,no
47,0,"Mysterious Skin",2004,http://www.icheckmovies.com/movies/mysterious+skin/,7884,845,73,3,384,,http://www.imdb.com/title/tt0370986/,"2012-03-14 22:10:13",yes,no,no,no
48,0,"Bitter Moon",1992,http://www.icheckmovies.com/movies/bitter+moon/,2552,197,42,3,197,,http://www.imdb.com/title/tt0104779/,no,no,no,no,no
